optimizer_step,lead_days,metric,field,region,mean,p10,p90
3840,1150,rmse,qx,east,103.45973876992225,59.28061784098376,215.48379459876676
3840,1160,rmse,qx,east,108.50522819562852,62.30244876951607,224.71612517392944
3840,1170,rmse,qx,east,113.79204013539244,65.57788937783027,234.28529784958562
3840,1180,rmse,qx,east,119.31433805967384,69.11701936568618,244.11766259122814
3840,1190,rmse,qx,east,125.06490026068036,72.90907722153689,254.20003770701825
3840,1200,rmse,qx,east,131.06993340758967,76.61692417447419,264.5182057417626
3840,1210,rmse,qx,east,137.35966912452452,79.72564881695934,275.0160277889773
3840,1220,rmse,qx,east,143.94792704856926,82.83640102769371,285.7166147575669
3840,1230,rmse,qx,east,150.85545521488578,86.09205945912943,296.6238466174392
3840,1240,rmse,qx,east,158.0953701204774,89.38329820821724,307.72435831514076
3840,1250,rmse,qx,east,165.68650065208294,92.83974238310356,319.0404173818809
3840,1260,rmse,qx,east,173.62889571417156,96.53223119106674,330.59714744512195
3840,1270,rmse,qx,east,181.92601036964888,100.53329489749308,342.47465984411264
3840,1280,rmse,qx,east,190.59435746088738,104.94993847725681,354.7185833113199
3840,1290,rmse,qx,east,199.62786216956064,109.83616911184424,367.326839647632
3840,1300,rmse,qx,east,209.0247442044416,115.1854539285124,380.33763025228524
3840,1310,rmse,qx,east,218.78391837405252,121.04776878880624,393.7532525645167
3840,1320,rmse,qx,east,228.9223272011823,127.49366131868929,407.61508330944525
3840,1330,rmse,qx,east,239.46886858747808,134.55978912026555,422.0228403258967
3840,1340,rmse,qx,east,250.4322946536808,142.20369832094164,437.04909548275776
3840,1350,rmse,qx,east,261.83206084737066,150.31702230055345,452.78836324228445
3840,1360,rmse,qx,east,273.66639644049525,158.79099118833264,469.3026696686953
3840,1370,rmse,qx,east,285.9417054257229,167.61886136691555,486.60167527580495
3840,1380,rmse,qx,east,298.6529763826108,176.78032411886667,504.78416598929033
3840,1390,rmse,qx,east,311.8248198342579,186.24226121205845,523.8988347616603
3840,1400,rmse,qx,east,325.47444347004864,195.98096803530083,543.9873476324815
3840,1410,rmse,qx,east,339.6346878230615,205.9838050608569,565.1609271238431
3840,1420,rmse,qx,east,354.35387322692094,216.29130090522008,587.4089805420421
3840,1430,rmse,qx,east,369.6578252625128,226.78257268719952,609.1812965456332
3840,1440,rmse,qx,east,385.54131644115165,236.96944465049933,628.6427466417915
3840,1450,rmse,qx,east,401.97202321062844,247.16107458773706,648.8588032431574
3840,1460,rmse,qx,east,418.89180690649664,257.3416733203797,669.8685447435547
3840,1470,rmse,qx,east,436.3176790996304,267.60392893964354,691.7875200989391
3840,1480,rmse,qx,east,454.24347643396214,277.95658076849975,714.5805531637047
3840,1490,rmse,qx,east,472.65858612530735,288.3621264847183,738.2841847879068
3840,1500,rmse,qx,east,491.5667885947565,298.964225722287,762.8461047967712
3840,1510,rmse,qx,east,510.95292848134466,309.84871291462764,788.206533643149
3840,1520,rmse,qx,east,530.869757410458,321.1221962096446,814.4676687380728
3840,1530,rmse,qx,east,551.2733558270338,332.86163122452666,841.6102492082892
3840,1540,rmse,qx,east,572.0823321982705,345.1388579467278,869.5883336269535
3840,1550,rmse,qx,east,593.3207912094119,358.02646956029224,898.5531622781713
3840,1560,rmse,qx,east,615.015133351637,371.5435410148167,928.6213811745675
3840,1570,rmse,qx,east,637.1778439120775,385.7027374831169,959.8189543104747
3840,1580,rmse,qx,east,659.8003692784653,400.57915095761314,992.0861722855059
3840,1590,rmse,qx,east,682.8835917685782,416.16971719377784,1025.4157601919826
3840,1600,rmse,qx,east,706.4626495036034,432.578534013436,1059.7757934457477
3840,1610,rmse,qx,east,730.5449234479314,449.911263280851,1095.0089545282174
3840,1620,rmse,qx,east,755.1699980158912,468.16835641996647,1131.2468503351167
3840,1630,rmse,qx,east,780.3723435427817,487.2599564458874,1168.7483203293664
3840,1640,rmse,qx,east,806.2956610080321,507.1692133666772,1207.7233361197132
3840,1650,rmse,qx,east,832.9686786801186,527.9575469433825,1248.2859276727177
3840,1660,rmse,qx,east,860.4441800700446,549.6478474732502,1290.4667807588735
3840,1670,rmse,qx,east,888.7541953711657,572.4162510820875,1334.3484490543374
3840,1680,rmse,qx,east,917.9047106748947,594.4627862166211,1379.971564080042
3840,1690,rmse,qx,east,947.9759118620685,617.5125364159535,1427.4435397543064
3840,1700,rmse,qx,east,978.9762205871003,641.9788940761445,1476.955698118932
3840,1710,rmse,qx,east,1010.9374413182411,667.9875393040473,1528.6810851756145
3840,1720,rmse,qx,east,1043.9849970443895,695.8437750754129,1582.9507653239596
3840,1730,rmse,qx,east,1078.165377591674,725.421038017353,1639.965567067165
3840,1740,rmse,qx,east,1113.4219095649946,756.7920791309895,1699.7024196963873
3840,1750,rmse,qx,east,1149.6527147548722,789.7182675010987,1762.373020083442
3840,1760,rmse,qx,east,1186.9266903574573,824.08692105021,1828.404880153611
3840,1770,rmse,qx,east,1225.2600457674764,859.9676439951521,1897.9422983295037
3840,1780,rmse,qx,east,1264.6264646728398,894.6489832505185,1971.0872902726187
3840,1790,rmse,qx,east,1305.036790249879,928.2209394561224,2047.638641102376
3840,1800,rmse,qx,east,1346.5578920300513,961.9970047749111,2120.5098041805804
3840,1810,rmse,qx,east,1389.602901898619,995.9596722793989,2195.6462523491873
3840,1820,rmse,qx,east,1434.6145880012175,1027.2918139948717,2274.336977786904
3840,1830,rmse,qx,east,1481.7773388168307,1054.2421933680162,2357.2276848753354
3840,1840,rmse,qx,east,1531.1530112059008,1079.8419764236314,2444.848455967292
3840,1850,rmse,qx,east,1582.7190059922132,1103.9955946311213,2537.8422394618815
3840,1860,rmse,qx,east,1636.4643212378974,1126.8800396295683,2636.778571788276
3840,1870,rmse,qx,east,1692.506703357641,1148.7701003695834,2742.432576282667
3840,1880,rmse,qx,east,1750.8610343635396,1169.7367543292582,2855.394510169936
3840,1890,rmse,qx,east,1811.605573095313,1203.7225256598085,2976.117540624969
3840,1900,rmse,qx,east,1874.687912562292,1250.5135045494305,3104.347522293489
3840,1910,rmse,qx,east,1940.0880077948455,1298.6563964473214,3240.905273709682
3840,1920,rmse,qx,east,2007.9110496639307,1348.3323068951881,3385.722650938775
3840,1930,rmse,qx,east,2078.224407204592,1394.1639145506253,3538.5247078841394
3840,1940,rmse,qx,east,2151.158527531134,1433.9798337468176,3700.0683144580594
3840,1950,rmse,qx,east,2226.836017942253,1474.582072737841,3867.8697355118748
3840,1960,rmse,qx,east,2304.99618214099,1516.0028825526824,4029.281357443792
3840,1970,rmse,qx,east,2385.438197824323,1558.0853019121514,4197.071500437118
3840,1980,rmse,qx,east,2468.027825809405,1600.998053015417,4371.261442733814
3840,1990,rmse,qx,east,2552.6789032601732,1644.601536669053,4552.241039583889
3840,2000,rmse,qx,east,2639.374351351139,1683.0186397886218,4740.22653482737
3840,0,rmse,qx,south,3.68775511876876e-07,3.546767516232814e-07,3.881222656352648e-07
3840,10,rmse,qx,south,0.06898134591119334,0.057627417142979365,0.082121953082189
3840,20,rmse,qx,south,0.12054218552375491,0.10390682458684815,0.14498084519129792
3840,30,rmse,qx,south,0.15669453085056523,0.13634199425180868,0.1784860895393592
3840,40,rmse,qx,south,0.1812129467546576,0.16124443457095974,0.19451184528362583
3840,50,rmse,qx,south,0.20137079646614792,0.17613344233366018,0.21902757858494523
3840,60,rmse,qx,south,0.22725838105909932,0.20076929484488928,0.24804892265958753
3840,70,rmse,qx,south,0.26566410616379893,0.24416494857665721,0.2884850863085334
3840,80,rmse,qx,south,0.31054529605504644,0.2921843217845324,0.3352031671108708
3840,90,rmse,qx,south,0.35273629065532136,0.3233303008174147,0.37969448840601755
3840,100,rmse,qx,south,0.388904525168005,0.35023242503704577,0.4293429099018333
3840,110,rmse,qx,south,0.42271214964924747,0.3831582193223575,0.4773087451022643
3840,120,rmse,qx,south,0.46169494626256646,0.41953697062269046,0.511657495372268
3840,130,rmse,qx,south,0.5112967015782389,0.47458590582612403,0.5520367533746866
3840,140,rmse,qx,south,0.567844042513411,0.5290805144355305,0.6115639280909726
3840,150,rmse,qx,south,0.6224821782433099,0.5834770493874313,0.6799855378301962
3840,160,rmse,qx,south,0.6672009790941044,0.6232167205590142,0.731807493224818
3840,170,rmse,qx,south,0.7058027835990901,0.6555358324460656,0.7755702157165764
3840,180,rmse,qx,south,0.743427534989945,0.6838327800520263,0.8125857430307966
3840,190,rmse,qx,south,0.7834004980372666,0.725431378467377,0.8595820522272114
3840,200,rmse,qx,south,0.8216866814663718,0.7681359542058614,0.9091595930443614
3840,210,rmse,qx,south,0.8526712369666863,0.7928686931904293,0.9388615968102824
3840,220,rmse,qx,south,0.8730327828859277,0.8097297877045901,0.9559593738412119
3840,230,rmse,qx,south,0.8869003639177341,0.8098423890269149,0.9630016742030554
3840,240,rmse,qx,south,0.9053955916584603,0.8249361720960281,0.9728235038729679
3840,250,rmse,qx,south,0.937578904894192,0.8634690922174393,1.0184915984391292
3840,260,rmse,qx,south,0.9860874815272055,0.8955764944247789,1.084275060953286
3840,270,rmse,qx,south,1.0469443318141218,0.9226709810572956,1.148081120683248
3840,280,rmse,qx,south,1.1132732836774017,0.9783653633304308,1.2207627217351251
3840,290,rmse,qx,south,1.18297385591074,1.0509412447194264,1.3176520823235378
3840,300,rmse,qx,south,1.257219858223721,1.1210975884942505,1.3904508005237062
3840,310,rmse,qx,south,1.336449512621566,1.1990137293395506,1.4593772959325335
3840,320,rmse,qx,south,1.42181919635956,1.2764736543456507,1.5366985898432979
3840,330,rmse,qx,south,1.5145076846848515,1.3616658380233024,1.6231742047469335
3840,340,rmse,qx,south,1.6152822771934454,1.4584795916729585,1.72236291834484
3840,350,rmse,qx,south,1.7231970367489466,1.5672721263519578,1.8351512661925806
3840,360,rmse,qx,south,1.8375467851957026,1.680326032232462,1.9607503903490544
3840,370,rmse,qx,south,1.956871387238181,1.7805226811158914,2.0919083807730314
3840,380,rmse,qx,south,2.080171660397881,1.8812070401738714,2.2253512850611066
3840,390,rmse,qx,south,2.2075808203732734,1.9818494394601884,2.368873509447433
3840,400,rmse,qx,south,2.340414851841173,2.0835514678070446,2.5143755536923496
3840,410,rmse,qx,south,2.4798831043224108,2.1895128136908424,2.659109998414971
3840,420,rmse,qx,south,2.6267665719773183,2.3068234792390863,2.8178063433232734
3840,430,rmse,qx,south,2.782002623275451,2.4328694550544214,2.9941030750179825
3840,440,rmse,qx,south,2.9469184451116353,2.5740036093682592,3.213080026795237
3840,450,rmse,qx,south,3.1224815651463476,2.7198887937183267,3.425860664915289
3840,460,rmse,qx,south,3.310912949861352,2.8681145766916027,3.6363930726039544
3840,470,rmse,qx,south,3.514972742866166,3.0273084736209817,3.862968029998741
3840,480,rmse,qx,south,3.7354103257540365,3.1979477318451024,4.107043019580565
3840,490,rmse,qx,south,3.971036502999234,3.396539474649981,4.363823970987327
3840,500,rmse,qx,south,4.219228304733907,3.6103000894609303,4.631827949369416
3840,510,rmse,qx,south,4.478738337371025,3.8363945582966203,4.922693903160688
3840,520,rmse,qx,south,4.747315891404771,4.060370873570269,5.248909244622145
3840,530,rmse,qx,south,5.0232237168786495,4.293427838769051,5.594023119651238
3840,540,rmse,qx,south,5.304072916714637,4.53677120689328,5.9595602359493975
3840,550,rmse,qx,south,5.589235395233925,4.766232561574956,6.3559278776540715
3840,560,rmse,qx,south,5.878737898005496,4.992613703106767,6.766787967400684
3840,570,rmse,qx,south,6.174034101963793,5.220231372572132,7.15996831589172
3840,580,rmse,qx,south,6.4766311344008844,5.448145604839039,7.568336495842063
3840,590,rmse,qx,south,6.788052541525037,5.673180483941774,7.998310508111542
3840,600,rmse,qx,south,7.110317742348409,5.897422190456885,8.457077188271024
3840,610,rmse,qx,south,7.444507103211013,6.14640926754616,8.94573913281648
3840,620,rmse,qx,south,7.79192346123905,6.419429400371021,9.465399225769852
3840,630,rmse,qx,south,8.156201905774816,6.717682677144618,10.020614835746485
3840,640,rmse,qx,south,8.543186437767531,7.0482140413704295,10.614114045927929
3840,650,rmse,qx,south,8.957261692461122,7.405905853722205,11.247226873947668
3840,660,rmse,qx,south,9.399844714285836,7.788339264569222,11.92392439040162
3840,670,rmse,qx,south,9.870839557154069,8.192976474005507,12.643150932915274
3840,680,rmse,qx,south,10.371921736639637,8.559529465849332,13.400010583408303
3840,690,rmse,qx,south,10.905262403342322,8.919855573851864,14.190384006188427
3840,700,rmse,qx,south,11.470867501663292,9.295864735904079,15.007065454188178
3840,710,rmse,qx,south,12.06684627231409,9.68279372206628,15.846147248380351
3840,720,rmse,qx,south,12.690961510902408,10.117096301249289,16.707756873046204
3840,730,rmse,qx,south,13.34226703239334,10.594412320401407,17.593537825993604
3840,740,rmse,qx,south,14.021972533196344,11.096227075536927,18.502201336638393
3840,750,rmse,qx,south,14.732127557654952,11.630153697815153,19.432476438418373
3840,760,rmse,qx,south,15.47495629638203,12.198334501045808,20.384785901289774
3840,770,rmse,qx,south,16.25241902299742,12.804212203617405,21.357789089402964
3840,780,rmse,qx,south,17.065395066800708,13.46271426631269,22.34420916319873
3840,790,rmse,qx,south,17.913567786146206,14.185473326432762,23.334201474864166
3840,800,rmse,qx,south,18.79717451469156,14.975818271070539,24.320799753945607
3840,810,rmse,qx,south,19.717527671642703,15.8350900657562,25.29677081947957
3840,820,rmse,qx,south,20.674655922564586,16.760955140195357,26.25714832302197
3840,830,rmse,qx,south,21.667822936032888,17.739832312983303,27.20322154374345
3840,840,rmse,qx,south,22.69481370853952,18.751456612755803,28.143898709337726
3840,850,rmse,qx,south,23.753450541821238,19.74643442192244,29.083936814726773
3840,860,rmse,qx,south,24.843231380184275,20.7233461196284,30.025943353943294
3840,870,rmse,qx,south,25.96667297672396,21.667107576053485,30.97419860664805
3840,880,rmse,qx,south,27.125884870636376,22.618280704579195,31.937522499521034
3840,890,rmse,qx,south,28.321445318290312,23.58942506803607,32.92648202528954
3840,900,rmse,qx,south,29.55423260634826,24.58514971098009,33.94886725577923
3840,910,rmse,qx,south,30.82548006518596,25.591302112228245,35.007855436949356
3840,920,rmse,qx,south,32.13658058081176,26.63719563315433,36.2399493750905
3840,930,rmse,qx,south,33.49063320252136,27.948571886578396,37.63577533459003
3840,940,rmse,qx,south,34.89006295641329,29.332323916377707,39.220524551806825
3840,950,rmse,qx,south,36.338589414512306,30.751800524953126,41.07851997402426
3840,960,rmse,qx,south,37.83880491500461,32.150539987762215,42.94065507761932
3840,970,rmse,qx,south,39.39526695802804,33.62916514180122,44.6185701072416
3840,980,rmse,qx,south,41.015278303038876,35.2270961810289,46.15277486447659
3840,990,rmse,qx,south,42.70650682050138,36.953295124546564,47.82037706342046
3840,1000,rmse,qx,south,44.474243830383834,38.805436660167466,49.52969602388771
3840,1010,rmse,qx,south,46.32195901492711,40.78426046997059,51.29808945379411
3840,1020,rmse,qx,south,48.251667797427565,42.88397005301313,53.30513201670837
3840,1030,rmse,qx,south,50.2648897550289,45.03706573449649,55.377438384755315
3840,1040,rmse,qx,south,52.3655025950161,47.049947405751105,57.522065433196936
3840,1050,rmse,qx,south,54.55698826729925,49.13287294396381,59.744114629782615
3840,1060,rmse,qx,south,56.840060024433505,51.14647255783898,62.04491530161384
3840,1070,rmse,qx,south,59.216151319523675,53.26405826726773,64.41948162348804
3840,1080,rmse,qx,south,61.68490581785683,55.48780591435149,66.87468313725127
3840,1090,rmse,qx,south,64.24890971156294,57.81625879857555,69.52299602140009
3840,1100,rmse,qx,south,66.91216980145376,60.26215400110677,72.28677255540592
3840,1110,rmse,qx,south,69.6774750868899,62.832045642840605,75.25269877135499
3840,1120,rmse,qx,south,72.55162067312622,65.5414356958881,78.37193478555008
3840,1130,rmse,qx,south,75.5394703099583,68.38950557685564,81.66383318803963
3840,1140,rmse,qx,south,78.64828204939428,71.3856174437917,85.13887697807809
3840,1150,rmse,qx,south,81.88419965526639,74.8233203461503,88.80464294319233
3840,1160,rmse,qx,south,85.25923395043459,78.45722859776743,92.67951855615061
3840,1170,rmse,qx,south,88.78175740271398,82.24587835394732,96.76854383309593
3840,1180,rmse,qx,south,92.45020428922892,85.65162156215668,100.86017734124096
3840,1190,rmse,qx,south,96.26328030948623,89.05111475663912,105.1400991330038
3840,1200,rmse,qx,south,100.21995995273015,92.49623635065427,109.61515219499165
3840,1210,rmse,qx,south,104.32205340543759,95.85698278222706,114.3968054248906
3840,1220,rmse,qx,south,108.57153037996758,99.41886577246906,119.49780356010766
3840,1230,rmse,qx,south,112.97215547328364,103.19090274178203,124.74981991412085
3840,1240,rmse,qx,south,117.52771020184302,107.1765145209336,130.3659790019559
3840,1250,rmse,qx,south,122.24413104390136,111.38611300882354,136.1456956480843
3840,1260,rmse,qx,south,127.1309383336562,115.84635123234555,142.08306090973508
3840,1270,rmse,qx,south,132.204902724572,120.5565576311413,148.19197442088705
3840,1280,rmse,qx,south,137.48559706438476,125.15602827903147,154.4845934652783
3840,1290,rmse,qx,south,142.99778916745058,129.9467939800719,161.05978155988748
3840,1300,rmse,qx,south,148.75645618965413,135.01860298108485,167.85245877258757
3840,1310,rmse,qx,south,154.7832739282393,140.37708675239583,174.81580867359
3840,1320,rmse,qx,south,161.09394276244387,146.01125775842712,181.97131863770187
3840,1330,rmse,qx,south,167.70002766257448,151.93378441354943,189.3451774367731
3840,1340,rmse,qx,south,174.6062633103116,158.16018967611598,197.12481819696112
3840,1350,rmse,qx,south,181.82448135569635,164.70311512054138,205.2330088385889
3840,1360,rmse,qx,south,189.36280333375396,171.57291439230252,213.6465976990212
3840,1370,rmse,qx,south,197.22188446004756,178.77721323171096,222.37039206088042
3840,1380,rmse,qx,south,205.4098804218367,186.3242859440044,231.40852658318175
3840,1390,rmse,qx,south,213.94419598868927,194.24389990611084,240.789442093329
3840,1400,rmse,qx,south,222.82951775259733,202.5541908827432,250.51835196385287
3840,1410,rmse,qx,south,232.09637081366253,211.15434899124782,260.5846189002698
3840,1420,rmse,qx,south,241.76364256971354,219.56496956067554,270.97730879634906
3840,1430,rmse,qx,south,251.85248246492398,228.3487206973417,281.68839803673063
3840,1440,rmse,qx,south,262.390752348049,237.55063353687925,292.737104940332
3840,1450,rmse,qx,south,273.39506574277317,247.17912278269458,304.1515615055947
3840,1460,rmse,qx,south,284.87541620072386,257.2352222502235,315.94871074782174
3840,1470,rmse,qx,south,296.839681564543,267.7399236330469,328.18011404744846
3840,1480,rmse,qx,south,309.30554916491343,278.67707618124354,340.8946585357337
3840,1490,rmse,qx,south,322.30068604682555,290.0331190006791,354.12264728543994
3840,1500,rmse,qx,south,335.84232559380655,301.79461079269936,367.9096511504131
3840,1510,rmse,qx,south,349.9539160354897,313.97376558280524,382.2897435723034
3840,1520,rmse,qx,south,364.68149858565124,326.6033582885666,397.34416229585486
3840,1530,rmse,qx,south,380.06062183521004,342.1756782825633,413.7094388784063
3840,1540,rmse,qx,south,396.1116761639963,357.6899439845805,431.4020596848522
3840,1550,rmse,qx,south,412.87221442799733,373.8759782885324,450.72567615186375
3840,1560,rmse,qx,south,430.3829791017359,388.9685391297925,471.63330392918516
3840,1570,rmse,qx,south,448.6662362914205,404.5046935852484,494.0450559725148
3840,1580,rmse,qx,south,467.7341000210805,420.61457134997164,517.372766039269
3840,1590,rmse,qx,south,487.5998671664564,437.3368143407089,541.6459966578158
3840,1600,rmse,qx,south,508.27147386030026,454.7130213881488,566.8084983462232
3840,1610,rmse,qx,south,529.7577983706539,472.7710436170376,592.2498670963249
3840,1620,rmse,qx,south,552.0468691928703,491.5538601870063,615.7737746844454
3840,1630,rmse,qx,south,575.1218364836753,511.14334981987366,640.2988160610967
3840,1640,rmse,qx,south,599.0028554595145,531.6027937356341,666.3074114556224
3840,1650,rmse,qx,south,623.7171294745659,552.9343824407537,694.9914671793075
3840,1660,rmse,qx,south,649.3117476210641,575.195481182363,725.5728394800182
3840,1670,rmse,qx,south,675.7831187018147,597.7429781655375,757.1713054394252
3840,1680,rmse,qx,south,703.1651533474106,621.0281214003761,789.7598305209929
3840,1690,rmse,qx,south,731.501000638524,645.3183465983764,823.2325268526291
3840,1700,rmse,qx,south,760.8451662979436,670.6951898192236,857.5760030951438
3840,1710,rmse,qx,south,791.2353752179176,697.2209551219499,891.3796636390605
3840,1720,rmse,qx,south,822.7282733227581,724.9667314393598,925.6050595338111
3840,1730,rmse,qx,south,855.3941920966889,754.0702279918843,960.7802110005388
3840,1740,rmse,qx,south,889.3064488589093,784.6696960180733,996.7333610507784
3840,1750,rmse,qx,south,924.4911757284983,816.8039004037411,1033.1948291181668
3840,1760,rmse,qx,south,961.0366927443555,850.520608843328,1070.0630223841722
3840,1770,rmse,qx,south,999.0030006755806,885.7813882955248,1107.3481476409434
3840,1780,rmse,qx,south,1038.4542347145627,922.0210697430233,1151.075910646097
3840,1790,rmse,qx,south,1079.4463726696818,958.6732839935978,1198.2137893229428
3840,1800,rmse,qx,south,1122.0073661517538,996.5586425947155,1247.1076637084404
3840,1810,rmse,qx,south,1166.215016307147,1035.733214750367,1297.8462946779896
3840,1820,rmse,qx,south,1212.1972089425694,1076.3847113774161,1352.4498756270402
3840,1830,rmse,qx,south,1260.0579597899791,1118.6584067165907,1411.4979329960422
3840,1840,rmse,qx,south,1309.8820336049305,1162.6689009321717,1472.679411215826
3840,1850,rmse,qx,south,1361.7926271897682,1208.6454066691658,1536.0428072199322
3840,1860,rmse,qx,south,1415.8845767786245,1255.3249834436629,1601.5781058331077
3840,1870,rmse,qx,south,1472.2240770264677,1302.6018264220183,1669.2442190118732
3840,1880,rmse,qx,south,1530.89207251355,1351.9392355186976,1739.1729023796036
3840,1890,rmse,qx,south,1591.9772739169607,1403.5121166094575,1811.4102555846905
3840,1900,rmse,qx,south,1655.5864996274454,1457.289650193246,1887.9610276904807
3840,1910,rmse,qx,south,1721.7641484844366,1513.2117520011177,1967.1959782169686
3840,1920,rmse,qx,south,1790.6263522884087,1571.42179962348,2049.0473383716553
3840,1930,rmse,qx,south,1862.2400710378704,1631.9184617095173,2133.587025656214
3840,1940,rmse,qx,south,1936.6640117815164,1694.7892003184677,2220.9287003430536
3840,1950,rmse,qx,south,2013.9943157325054,1760.0873198315976,2311.10158827133
3840,1960,rmse,qx,south,2094.3085834041553,1827.8550843192213,2408.4316381069816
3840,1970,rmse,qx,south,2177.7225235587234,1898.128561010582,2509.287352553806
3840,1980,rmse,qx,south,2264.522743271347,1971.2462954498578,2613.8668841663516
3840,1990,rmse,qx,south,2354.9944379402,2047.4819116641422,2722.314701171708
3840,2000,rmse,qx,south,2449.281955712287,2127.0716392730333,2834.7983618433145
3840,0,rmse,qx,north,2.1296938555278418e-07,2.0603989734252616e-07,2.2147040274480297e-07
3840,10,rmse,qx,north,0.19699815646826918,0.11800938520640696,0.2774075573759653
3840,20,rmse,qx,north,0.36302217618910143,0.2189364253022803,0.5040087271624047
3840,30,rmse,qx,north,0.5186242528704863,0.3127974446458716,0.7350970337555469
3840,40,rmse,qx,north,0.6632660012236224,0.3953055511526932,0.9516660179599636
3840,50,rmse,qx,north,0.7938044365470756,0.4679590038115059,1.1470924227433175
3840,60,rmse,qx,north,0.9082703619200742,0.5400279084734866,1.3117754877582335
3840,70,rmse,qx,north,1.008139730788764,0.6167706566620618,1.4677543753410842
3840,80,rmse,qx,north,1.0971914423581164,0.6966938900629324,1.6221755324383986
3840,90,rmse,qx,north,1.1795320610460402,0.7759442079382146,1.7594251022635539
3840,100,rmse,qx,north,1.2569818531079109,0.8501717466590755,1.8830312407812102
3840,110,rmse,qx,north,1.3286361362885415,0.9033643202122715,1.9953575081722676
3840,120,rmse,qx,north,1.393142917289486,0.9409427371757929,2.100005891214355
3840,130,rmse,qx,north,1.451752912719545,0.9726419213491504,2.1681339366735948
3840,140,rmse,qx,north,1.5075050957280813,1.026608708323154,2.2324187857682247
3840,150,rmse,qx,north,1.5649856621250062,1.0830295132598395,2.2991414138242123
3840,160,rmse,qx,north,1.6263605130732968,1.1424560754380593,2.3562749419700246
3840,170,rmse,qx,north,1.6910526945834738,1.2095768475741078,2.384980881691593
3840,180,rmse,qx,north,1.7572863749602807,1.2801309382516084,2.4067299015974672
3840,190,rmse,qx,north,1.8258502775247065,1.3594737474910734,2.4270057768402844
3840,200,rmse,qx,north,1.8988330301746865,1.4455933909771006,2.4481017351357015
3840,210,rmse,qx,north,1.978440512409083,1.5378755390331025,2.4759199535592287
3840,220,rmse,qx,north,2.0672983041390176,1.6597242425171204,2.510348546983448
3840,230,rmse,qx,north,2.1653430223166277,1.7980126722424616,2.611670243860794
3840,240,rmse,qx,north,2.2711745813638453,1.929571623387297,2.7881777832005095
3840,250,rmse,qx,north,2.386474673415796,2.0239241877510445,2.974350664280214
3840,260,rmse,qx,north,2.514771775807664,2.1121984770310593,3.1511581860499285
3840,270,rmse,qx,north,2.6599644839244307,2.2134218859245216,3.238815454613254
3840,280,rmse,qx,north,2.8249997156984303,2.34993074565034,3.3439647320706887
3840,290,rmse,qx,north,3.0119082823083803,2.5017182195573,3.608802919218446
3840,300,rmse,qx,north,3.2224653371020224,2.6530747438092575,3.906757665120938
3840,310,rmse,qx,north,3.458620071872154,2.8508066174955617,4.252641972564882
3840,320,rmse,qx,north,3.7217330461584757,3.051616188144347,4.660632502891735
3840,330,rmse,qx,north,4.0130182018733045,3.1132199475336426,5.081387326616996
3840,340,rmse,qx,north,4.332676941807165,3.3679699403247887,5.500890761855933
3840,350,rmse,qx,north,4.678829190623362,3.502132840577069,5.945181737641099
3840,360,rmse,qx,north,5.044258237317939,3.6681559287440924,6.470306737968174
3840,370,rmse,qx,north,5.420662388800291,3.8151896721058716,6.9869012462066875
3840,380,rmse,qx,north,5.799767036336873,3.8960164682377405,7.4559335425876165
3840,390,rmse,qx,north,6.176899393163587,4.0000451869209135,7.917094167499747
3840,400,rmse,qx,north,6.555265658123137,4.2030226844913425,8.371568870986904
3840,410,rmse,qx,north,6.9372766789966285,4.455884695663713,8.726533969614504
3840,420,rmse,qx,north,7.324606178546093,4.721223980539599,9.11503859757353
3840,430,rmse,qx,north,7.719646205660407,4.979764755570152,9.526273204545241
3840,440,rmse,qx,north,8.124110303281618,5.1753767833344595,10.07473989958985
3840,450,rmse,qx,north,8.53664804750967,5.36929142644799,10.798592757839272
3840,460,rmse,qx,north,8.964015310845472,5.561675048015901,11.641099199340296
3840,470,rmse,qx,north,9.416439777214885,5.770225072908498,12.37654713092708
3840,480,rmse,qx,north,9.901331048780342,6.016377667063722,13.087710209971105
3840,490,rmse,qx,north,10.424193685095556,6.309523497982639,13.846365175980008
3840,500,rmse,qx,north,10.990010629105743,6.6586411762495805,14.514526043043185
3840,510,rmse,qx,north,11.602567648212386,7.070042869908192,15.100843345375424
3840,520,rmse,qx,north,12.266823007734489,7.544788788103959,15.83349380552931
3840,530,rmse,qx,north,12.988559739574217,8.078571497543324,16.593646639134807
3840,540,rmse,qx,north,13.769886762354158,8.657874818620007,17.44310930173976
3840,550,rmse,qx,north,14.611324759964102,9.268199786877389,18.37190287055824
3840,560,rmse,qx,north,15.511099608596293,9.906546193500597,19.614864287475314
3840,570,rmse,qx,north,16.468446243717057,10.58185728472194,21.18298296955459
3840,580,rmse,qx,north,17.48540583888792,11.303339269504862,22.842809180422453
3840,590,rmse,qx,north,18.56297452515419,12.075990829352973,24.064788499503322
3840,600,rmse,qx,north,19.698961384682203,12.902096551308228,25.234521587136285
3840,610,rmse,qx,north,20.888482178262255,13.78536885242417,26.527869286407977
3840,620,rmse,qx,north,22.12637278201301,14.729660939040919,27.91972385193006
3840,630,rmse,qx,north,23.410161555491854,15.737485547193145,29.483280951509695
3840,640,rmse,qx,north,24.736603171978878,16.809868328456346,31.0573274439938
3840,650,rmse,qx,north,26.10139149290704,17.947898594922446,32.63652263903619
3840,660,rmse,qx,north,27.50092302662927,19.154990583585903,34.21700382401833
