field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
sst,loss_v3_2400,50,0.05129173178639677,0.8884014590260546,1.3143489842561886
sst,loss_v3_2400,60,0.06640940162318724,1.1226350222233177,1.7030868572866436
sst,loss_v3_2400,70,0.08599388898798713,1.4582011792425984,2.2085421661390523
sst,loss_v3_2400,80,0.11175845092921345,1.9138089811131371,2.8726753194133376
sst,loss_v3_2400,90,0.1458565975918814,2.4951261297461476,3.748832079709551
sst,loss_v3_2880,10,0.010263958240479782,0.48273706550236223,0.26194326274804636
sst,loss_v3_2880,20,0.017910395429849072,0.5084366914339404,0.45768360182027096
sst,loss_v3_2880,30,0.026345750172105102,0.584213291898883,0.6738501713335587
sst,loss_v3_2880,40,0.03655650140027757,0.6848729265142871,0.9358360327206433
sst,loss_v3_2880,50,0.04917525820158146,0.8517429537416084,1.2601144164316564
sst,loss_v3_2880,60,0.06493734252397661,1.0977502158681378,1.665335508174359
sst,loss_v3_2880,70,0.08503284421232012,1.4419047116485075,2.1838600877310768
sst,loss_v3_2880,80,0.11092316115068065,1.8995050509253377,2.851204761156681
sst,loss_v3_2880,90,0.14466401448956243,2.4747249596268777,3.7181800977937067
phihyd_surface,source_persistence,10,0.009754924518832316,1.0,0.17787245838846022
phihyd_surface,source_persistence,20,0.014926056681131875,1.0,0.272929987631374
phihyd_surface,source_persistence,30,0.018731075685678257,1.0,0.343101726697543
phihyd_surface,source_persistence,40,0.02334490485696329,1.0,0.4286156814115875
phihyd_surface,source_persistence,50,0.026709982664841744,1.0,0.49152760670906565
phihyd_surface,source_persistence,60,0.029133702466195382,1.0,0.5370726886543459
phihyd_surface,source_persistence,70,0.030672949321430037,1.0,0.5670271488718385
phihyd_surface,source_persistence,80,0.03160226094639963,1.0,0.585344186617616
phihyd_surface,source_persistence,90,0.0318701282557514,1.0,0.5912464978342639
phihyd_surface,source_climatology,10,0.05484224262267903,5.622005840927179,1.0
phihyd_surface,source_climatology,20,0.05468822539680534,3.6639433016449066,1.0
phihyd_surface,source_climatology,30,0.05459335884424271,2.9145874887465584,1.0
phihyd_surface,source_climatology,40,0.054465820709312406,2.3330924260788497,1.0
phihyd_surface,source_climatology,50,0.05434075787456499,2.0344737230433902,1.0
phihyd_surface,source_climatology,60,0.05424536209277533,1.8619453588405963,1.0
phihyd_surface,source_climatology,70,0.05409432226033122,1.763583987097633,1.0
phihyd_surface,source_climatology,80,0.05398919416798486,1.7083965688263743,1.0
phihyd_surface,source_climatology,90,0.05390328462408097,1.691341942257587,1.0
phihyd_surface,source_duration_5760,10,0.00367732348041264,0.3769709825343501,0.06705275540449815
phihyd_surface,source_duration_5760,20,0.00659868170041591,0.4420914271856776,0.12066000775372349
phihyd_surface,source_duration_5760,30,0.01043947636736212,0.5573345889229481,0.19122245980772884
phihyd_surface,source_duration_5760,40,0.015957507444545625,0.6835541863339759,0.29298204335728034
phihyd_surface,source_duration_5760,50,0.02371383416638882,0.8878266400974963,0.4363913035796734
phihyd_surface,source_duration_5760,60,0.034331086319353846,1.1783976430455116,0.6328851904543971
phihyd_surface,source_duration_5760,70,0.048600397403869365,1.5844709582561758,0.8984380499302291
phihyd_surface,source_duration_5760,80,0.0676513453255649,2.140712192722788,1.2530534372317337
phihyd_surface,source_duration_5760,90,0.09311342046216682,2.9216518902889335,1.7274164480241887
phihyd_surface,loss_v3_480,10,0.00380081905103806,0.38963080069972966,0.0693045883843251
phihyd_surface,loss_v3_480,20,0.0072822170754618665,0.48788620002142724,0.13315877453736621
phihyd_surface,loss_v3_480,30,0.011646763585438882,0.6217882934691239,0.213336637129575
phihyd_surface,loss_v3_480,40,0.017573671230908344,0.7527840159805359,0.32265503396524875
phihyd_surface,loss_v3_480,50,0.025693882239499578,0.961958027525055,0.4728289270239638
phihyd_surface,loss_v3_480,60,0.03671714447231756,1.2602979149293314,0.6768715896765621
phihyd_surface,loss_v3_480,70,0.05153037679416162,1.679994194694518,0.9526023183388729
phihyd_surface,loss_v3_480,80,0.07130109458057969,2.2562023236727575,1.3206549139950055
phihyd_surface,loss_v3_480,90,0.09771470187438859,3.0660278832343466,1.8127782482245085
phihyd_surface,loss_v3_960,10,0.003635015188181704,0.3726338610989911,0.06628130095246156
phihyd_surface,loss_v3_960,20,0.006747720161176942,0.4520765467617967,0.12338524631613144
phihyd_surface,loss_v3_960,30,0.010941841168743041,0.5841544475264253,0.20042439960436584
phihyd_surface,loss_v3_960,40,0.0169064508009426,0.7242030286493013,0.3104047746048557
