metric,model_or_method,field,lead_days,mean,p10,p90
rmse,model,surface_speed,0,0.0,0.0,0.0
rmse,model,surface_speed,10,0.0005908192814482997,0.0005067375081125647,0.0006627225666306913
rmse,model,surface_speed,20,0.0007725258474238217,0.000659648678265512,0.0008624644251540303
rmse,model,surface_speed,30,0.0008634626942997177,0.0007635128451511264,0.0009728309465572238
rmse,model,surface_speed,40,0.000933851693601658,0.0007489013718441129,0.001087231026031077
rmse,model,surface_speed,50,0.0010298048534120123,0.0008450421039015055,0.0011911307694390417
rmse,model,surface_speed,60,0.0011061700410209597,0.0007993987412191928,0.0012806265149265528
rmse,model,surface_speed,70,0.0011584943626075984,0.0009009349392727018,0.0012873698258772492
rmse,model,surface_speed,80,0.001192817937893172,0.0009653262211941182,0.0013505351031199097
rmse,model,surface_speed,90,0.0012634916269841294,0.001034333067946136,0.001561863045208156
rmse,model,surface_speed,100,0.0013253834409018357,0.0010825652861967683,0.0017977528274059293
rmse,model,surface_speed,110,0.0013960526790469884,0.0010639022337272763,0.001874701166525483
rmse,model,surface_speed,120,0.0014804697129875422,0.001108809607103467,0.0020587294828146693
rmse,model,surface_speed,130,0.0015633071074262262,0.0011302875587716698,0.0021962974220514297
rmse,model,surface_speed,140,0.001598228079577287,0.0011238967068493365,0.0023710193578153848
rmse,model,surface_speed,150,0.0016558684563885131,0.0011634392198175193,0.002793125947937369
rmse,model,surface_speed,160,0.0017230077879503368,0.0011458098888397217,0.0026756581384688614
rmse,model,surface_speed,170,0.001795641480324169,0.0012020968366414308,0.002602050919085741
rmse,model,surface_speed,180,0.0018489781999960543,0.0012646783608943224,0.0029931587632745504
rmse,model,surface_speed,190,0.0019328320010875662,0.0013178149005398155,0.003174730716273188
rmse,model,surface_speed,200,0.001991617671834926,0.0013423623517155648,0.0029733239207416773
rmse,model,surface_speed,210,0.002027914277277887,0.0013420918490737676,0.0029581191949546335
rmse,model,surface_speed,220,0.0020940386379758517,0.0014096918515861035,0.0033512095920741557
rmse,model,surface_speed,230,0.002163585174518327,0.0014693703036755324,0.003473349940031767
rmse,model,surface_speed,240,0.0022057583943630257,0.0014952336438000201,0.0037008677609264846
rmse,model,surface_speed,250,0.002215847691210608,0.0015312782721593975,0.0037136390805244442
rmse,model,surface_speed,260,0.0022155285812914373,0.001597073138691485,0.003549410123378038
rmse,model,surface_speed,270,0.002192738186568022,0.0015996664529666304,0.00336070223711431
rmse,model,surface_speed,280,0.0021882611171652874,0.0016450738999992608,0.0031894138548523186
rmse,model,surface_speed,290,0.002185205121835073,0.0016861550044268369,0.003106320323422551
rmse,model,surface_speed,300,0.0022071539501970013,0.001740439608693123,0.0030548720620572566
rmse,model,surface_speed,310,0.0022126195409024755,0.0017820439068600535,0.0030281733721494674
rmse,model,surface_speed,320,0.0022374179990341265,0.001842669118195772,0.003027504915371537
rmse,model,surface_speed,330,0.002251445245929062,0.0018961083609610797,0.003052018489688635
rmse,model,surface_speed,340,0.0022868402923146886,0.0019811449106782674,0.0030346557032316923
rmse,model,surface_speed,350,0.0023031670289735,0.0020343453157693147,0.0029814377427101134
rmse,model,surface_speed,360,0.0023304464140286047,0.002070610923692584,0.0029394862707704302
rmse,model,surface_speed,370,0.0023730511777102946,0.002135327085852623,0.002897073375061154
