phase,arm,field,lead_days,mean_rmse,p10,p90
training,0.25,surface_speed,340,0.006342954837775069,0.005920332061451231,0.006903213358227801
training,0.25,surface_speed,350,0.006520717842638279,0.006096683555148775,0.007042132993265874
training,0.25,surface_speed,360,0.006618311006262231,0.006193554856008712,0.0071636816947044345
training,0.25,surface_speed,370,0.0066737849564321465,0.006404995826110963,0.007035499786810592
training,0.25,surface_speed,380,0.00677804553574905,0.006512491919960677,0.007265856447621812
training,0.25,surface_speed,390,0.006964700815503789,0.0066502818158290355,0.007490866939347706
training,0.25,surface_speed,400,0.007052067514651704,0.006684826852731763,0.007507757771713382
training,0.25,surface_speed,410,0.007124694705904872,0.006750908471759592,0.007550443706094346
training,0.25,surface_speed,420,0.007280890355078018,0.006887663826399227,0.007812716962529886
training,0.25,surface_speed,430,0.007390067745870961,0.007056315585913773,0.007817901298155197
training,0.25,surface_speed,440,0.0074890534272024105,0.00720848896829931,0.008020168837790513
training,0.25,surface_speed,450,0.0076466535564406034,0.0072901354106302985,0.008240103480248954
training,0.25,surface_speed,460,0.007768746293332957,0.007326312440912235,0.008335475163917607
training,0.25,surface_speed,470,0.00785671128311322,0.007368928679131516,0.00819862559045778
training,0.25,surface_speed,480,0.008015374484303117,0.007548193296891013,0.008397883542619155
training,0.25,surface_speed,490,0.008190881281318453,0.007755350997020855,0.008666861821835186
training,0.25,surface_speed,500,0.008302816922071696,0.007859035446495176,0.008716564945168167
training,0.25,surface_speed,510,0.008425651408902345,0.007938948758936516,0.00879006778368199
training,0.25,surface_speed,520,0.008664781327692132,0.00805486990106606,0.00920818901105999
training,0.25,surface_speed,530,0.008866447521535759,0.008315850966738736,0.009761712815463643
training,0.25,surface_speed,540,0.009048787029001354,0.00842764912766277,0.010208483210295272
training,0.25,surface_speed,550,0.009221835037611233,0.008489712880765483,0.010304633822678683
training,0.25,surface_speed,560,0.009471895067322324,0.008735844555322237,0.010422540746322288
training,0.25,surface_speed,570,0.00960933162172803,0.00887861122907758,0.010613810065812421
training,0.25,surface_speed,580,0.009704899106474364,0.009030941419351539,0.010739989257500427
training,0.25,surface_speed,590,0.009836274569433992,0.00910169915555323,0.01106865482897319
training,0.25,surface_speed,600,0.009953843074471001,0.009226010760156179,0.011046537317670049
training,0.25,surface_speed,610,0.01003031836192234,0.009323837446544846,0.010862672907650117
training,0.25,surface_speed,620,0.010141521451984159,0.009523738644802576,0.010781612671329419
training,0.25,surface_speed,630,0.010256405289323612,0.00956908559915042,0.01091555310990823
training,0.25,surface_speed,640,0.010334470821984163,0.009734145539429563,0.010817760561520517
training,0.25,surface_speed,650,0.010450038475212423,0.009689415184971777,0.010954799500890747
training,0.25,surface_speed,660,0.010585603527157001,0.009870901670156368,0.01132964289974814
training,0.25,surface_speed,670,0.010659097397690841,0.009960569910868244,0.01138035938061981
training,0.25,surface_speed,680,0.010712213624884632,0.009953695734728311,0.011346497617395881
training,0.25,surface_speed,690,0.010839753619361995,0.010057837797994757,0.011510756250556926
training,0.25,surface_speed,700,0.010947848799891425,0.010115098053816074,0.011560623621061623
training,0.25,surface_speed,710,0.011028120104103575,0.010080442475858186,0.0116666295178089
training,0.25,surface_speed,720,0.01108606703253061,0.01008937359270816,0.01174910304870303
training,0.25,surface_speed,730,0.011260135938430149,0.01025144842884189,0.011964933325232128
training,0.25,surface_speed,740,0.011354698355320995,0.010290912941882478,0.012103525408547094
training,0.25,surface_speed,750,0.011431055750135902,0.010244747653180945,0.012330945432056947
training,0.25,surface_speed,760,0.011561043200853258,0.010422620201597956,0.012700783845258273
training,0.25,surface_speed,770,0.011727726248218176,0.010493222253743616,0.012965083504773496
training,0.25,surface_speed,780,0.011831415558512193,0.010635045096112985,0.013188108367991462
training,0.25,surface_speed,790,0.011955102426487297,0.010631555527792451,0.0135249095739842
training,0.25,surface_speed,800,0.012110666191491395,0.010552240440452824,0.013797086368114527
training,0.25,surface_speed,810,0.012214276277693187,0.010688330844756044,0.014015483155227534
training,0.25,surface_speed,820,0.012320587698818861,0.010757075454287904,0.014336558494591093
training,0.25,surface_speed,830,0.012484958177997895,0.010734053580573713,0.014694484538214219
training,0.25,surface_speed,840,0.012617580369631998,0.010775807098292171,0.014785495028430662
training,0.25,surface_speed,850,0.012711726833870868,0.010935666287449948,0.014873512494103737
training,0.25,surface_speed,860,0.012868269519192376,0.011029297306285659,0.015101300648701823
training,0.25,surface_speed,870,0.013047266902707225,0.011072533560062322,0.01526232653216832
training,0.25,surface_speed,880,0.013189905458443224,0.01136806553244895,0.01550430853232753
training,0.25,surface_speed,890,0.013281742622935938,0.011342381145255624,0.015718185579289497
training,0.25,surface_speed,900,0.013494763127662263,0.011469182183613301,0.015944184949617454
training,0.25,surface_speed,910,0.013655041628677447,0.011468508667223537,0.016077953058551198
training,0.25,surface_speed,920,0.013786242336263419,0.01153448767718211,0.016309958006455474
training,0.25,surface_speed,930,0.013940844210063374,0.011626920935425751,0.016624921954673588
training,0.25,surface_speed,940,0.014161142930565983,0.011675954155907055,0.016842024220409656
training,0.25,surface_speed,950,0.014299645565930852,0.011583384817867458,0.01703069730730711
training,0.25,surface_speed,960,0.01442842027500956,0.011674690938050084,0.017307530819776054
training,0.25,surface_speed,970,0.014599915961738449,0.011779705604508726,0.017685121452342772
training,0.25,surface_speed,980,0.014739396577686198,0.011752223212234127,0.01794882466410412
training,0.25,surface_speed,990,0.01484554466663986,0.01173083239952268,0.0182630861402103
training,0.25,surface_speed,1000,0.015011486505254476,0.0119106109570396,0.018694453285075616
training,0.25,phihyd_surface,0,1.4711145145663378e-09,1.1952336766238244e-09,1.8222471272909608e-09
training,0.25,phihyd_surface,10,0.008350720359509617,0.0063288315756279976,0.010447025095811056
training,0.25,phihyd_surface,20,0.013840504317609182,0.010570883133707508,0.017007418629821438
training,0.25,phihyd_surface,30,0.01756021350540923,0.013830171862025146,0.02165015591345534
training,0.25,phihyd_surface,40,0.020429651332388415,0.0156568639631646,0.025742361145180134
training,0.25,phihyd_surface,50,0.022825669474338936,0.01791651842991954,0.02893789310629975
training,0.25,phihyd_surface,60,0.02436692138376284,0.019677207004928504,0.029897659985221457
training,0.25,phihyd_surface,70,0.025383976106050525,0.020286599134180548,0.031907880076916195
training,0.25,phihyd_surface,80,0.026521028125736847,0.020589804718541316,0.034066766211390376
training,0.25,phihyd_surface,90,0.027455513542445707,0.023211799866879514,0.03389490536311968
training,0.25,phihyd_surface,100,0.02804076655108379,0.02390747951168243,0.034196883104458176
training,0.25,phihyd_surface,110,0.028373491496133357,0.022204079083773365,0.03527052449935393
training,0.25,phihyd_surface,120,0.02858293201577785,0.023598867672894368,0.0356797131945894
training,0.25,phihyd_surface,130,0.028981886419785507,0.02436317652080586,0.03528900705658146
training,0.25,phihyd_surface,140,0.029545717498822437,0.02511971631333203,0.03536618726618559
training,0.25,phihyd_surface,150,0.0297300680565099,0.024295178728049985,0.034966530928777696
training,0.25,phihyd_surface,160,0.029741649258684184,0.026500378309481907,0.032829657311407606
training,0.25,phihyd_surface,170,0.029894078360098424,0.02525598617621961,0.033321692681411726
training,0.25,phihyd_surface,180,0.030528826618750088,0.025727386194756886,0.035465088997757084
training,0.25,phihyd_surface,190,0.03074405903035446,0.02633798221450805,0.03528661547149104
training,0.25,phihyd_surface,200,0.0304833211353966,0.027057118225583883,0.034004187090134905
training,0.25,phihyd_surface,210,0.030749157931543796,0.02638159974045074,0.03618302208394824
training,0.25,phihyd_surface,220,0.03147832153018591,0.027002550973779887,0.037637080252745335
training,0.25,phihyd_surface,230,0.03159834612615174,0.02767709824167558,0.036304813893470664
training,0.25,phihyd_surface,240,0.031354269536543945,0.02735126644396988,0.03576609445430977
training,0.25,phihyd_surface,250,0.03178202557775225,0.02648061478830667,0.03829127851313882
training,0.25,phihyd_surface,260,0.032389266786120655,0.028844882103464965,0.038236496165243515
training,0.25,phihyd_surface,270,0.032844096175881625,0.029142724863995897,0.03758880296516638
training,0.25,phihyd_surface,280,0.0330278060486905,0.02814412995044384,0.037954964494153066
training,0.25,phihyd_surface,290,0.033242383790886496,0.02824120629592191,0.038722220406011
training,0.25,phihyd_surface,300,0.03376809033963168,0.029429270028410504,0.03915059656185981
training,0.25,phihyd_surface,310,0.03453444069345281,0.030932291934936053,0.03922988635643528
training,0.25,phihyd_surface,320,0.03504716117123146,0.029851662748238156,0.03898000453276226
training,0.25,phihyd_surface,330,0.03534335925458708,0.03196228996463136,0.038252170002707885
training,0.25,phihyd_surface,340,0.03579611113884845,0.03294432685316441,0.038308410269483666
training,0.25,phihyd_surface,350,0.03675565833964704,0.03241024430777587,0.040825740379623235
training,0.25,phihyd_surface,360,0.037428884427358367,0.03328995102208553,0.04137367348081055
training,0.25,phihyd_surface,370,0.037516375175489905,0.03414033521742842,0.04036787790564829
training,0.25,phihyd_surface,380,0.03807873715715927,0.03459602130607939,0.04205846393312849
training,0.25,phihyd_surface,390,0.03932813349372168,0.03500983047421108,0.04456361475291024
training,0.25,phihyd_surface,400,0.03994963771027814,0.03582741018220913,0.04433836956237474
training,0.25,phihyd_surface,410,0.040043668546728264,0.036662850574227815,0.043904464651998834
training,0.25,phihyd_surface,420,0.040860332628063954,0.0365994612527628,0.046831930119694776
training,0.25,phihyd_surface,430,0.04188527249914038,0.03751383884081908,0.048252249145851016
training,0.25,phihyd_surface,440,0.042572412564949466,0.03821825875557511,0.04775145252902168
training,0.25,phihyd_surface,450,0.043108203779476315,0.038026192082651046,0.04831413326790405
training,0.25,phihyd_surface,460,0.04381350331757536,0.03805972407338615,0.04979576945998377
training,0.25,phihyd_surface,470,0.04462508229063418,0.04080882716717766,0.05072553151101241
training,0.25,phihyd_surface,480,0.045598331173814066,0.0413517613575405,0.05112852332549987
training,0.25,phihyd_surface,490,0.046553521855651446,0.0404409702787893,0.05170816381176283
training,0.25,phihyd_surface,500,0.04727404819409576,0.04223916446017566,0.05150131290294897
training,0.25,phihyd_surface,510,0.04799511018921368,0.04500469428138235,0.051945273816278364
training,0.25,phihyd_surface,520,0.04917697772138248,0.0450449819337258,0.053917429856637354
training,0.25,phihyd_surface,530,0.05027864788525478,0.04459837164073129,0.05560268675840616
training,0.25,phihyd_surface,540,0.05084575256775196,0.04619918000757094,0.05555037992213446
training,0.25,phihyd_surface,550,0.05170434569845596,0.04778835255391024,0.05705988940585541
training,0.25,phihyd_surface,560,0.053229550610920974,0.04750063625750933,0.06004471613716853
training,0.25,phihyd_surface,570,0.05428204448674878,0.047720646039720226,0.06106580457327261
training,0.25,phihyd_surface,580,0.054776086087841715,0.04810745326483946,0.061820002380899054
training,0.25,phihyd_surface,590,0.05576092301079951,0.049666340747288366,0.06396349761382455
training,0.25,phihyd_surface,600,0.05694713383681579,0.04988641622408104,0.06533224861800585
training,0.25,phihyd_surface,610,0.05780894744683999,0.05088304532185146,0.06510368227236747
training,0.25,phihyd_surface,620,0.05863664295352947,0.05132033962278419,0.06560161965045928
training,0.25,phihyd_surface,630,0.059700849943274445,0.05146800132673022,0.06711997312385193
training,0.25,phihyd_surface,640,0.06076979995583083,0.05281758611285544,0.06824890905682425
training,0.25,phihyd_surface,650,0.06195689378181437,0.05462088400843045,0.06900707663338967
training,0.25,phihyd_surface,660,0.06325580591493539,0.05485484351131276,0.07105017003328934
training,0.25,phihyd_surface,670,0.064331921046871,0.055858727140156786,0.07344617847431023
training,0.25,phihyd_surface,680,0.06528715204758873,0.05806176979605754,0.07449583494095512
training,0.25,phihyd_surface,690,0.06662264079177864,0.058413901226435944,0.076297219266946
training,0.25,phihyd_surface,700,0.06806217630883438,0.058674843956176205,0.07898865864872698
training,0.25,phihyd_surface,710,0.06907128264829862,0.05999666645113973,0.08017708261368572
training,0.25,phihyd_surface,720,0.07020333817909571,0.06111578160500276,0.08146432580939679
training,0.25,phihyd_surface,730,0.07194182853862365,0.062072598473624827,0.08424542649220558
training,0.25,phihyd_surface,740,0.07341979916518099,0.06316216481984803,0.08681719850365287
training,0.25,phihyd_surface,750,0.07449805286838176,0.06415039145171932,0.08810892468977957
training,0.25,phihyd_surface,760,0.07601984856505087,0.06474696089186169,0.08980393030707695
training,0.25,phihyd_surface,770,0.07784077319981891,0.06638210095287006,0.09207223335854282
training,0.25,phihyd_surface,780,0.07936030234540772,0.06813455240842926,0.09401520834668345
training,0.25,phihyd_surface,790,0.08087563259897937,0.06883251024263594,0.09597316101714433
training,0.25,phihyd_surface,800,0.08268372313664557,0.0694650818206834,0.09819167812955008
training,0.25,phihyd_surface,810,0.0844862798131867,0.07116643026757247,0.09990967896281328
training,0.25,phihyd_surface,820,0.08634608475101757,0.0730096976681873,0.10162583474090618
training,0.25,phihyd_surface,830,0.08842824797841982,0.07405083801477351,0.10428091012518993
training,0.25,phihyd_surface,840,0.090451036584002,0.07522524551985024,0.10706343024258114
training,0.25,phihyd_surface,850,0.09236194990011057,0.0768501487716583,0.10892377609309771
training,0.25,phihyd_surface,860,0.09460722113046059,0.07855637422209197,0.11165618259907968
training,0.25,phihyd_surface,870,0.09707818878297625,0.07936099694258693,0.11545910338162589
training,0.25,phihyd_surface,880,0.09924022260910634,0.08144814165981272,0.11901244490486433
training,0.25,phihyd_surface,890,0.10145287066697746,0.0836292673387367,0.12199028413276143
training,0.25,phihyd_surface,900,0.10421933900004288,0.08460117656271077,0.1258673274014246
training,0.25,phihyd_surface,910,0.10693540065393721,0.08561486804627758,0.1301984196936817
training,0.25,phihyd_surface,920,0.10939795904454548,0.08732041301719641,0.13366551877372554
training,0.25,phihyd_surface,930,0.11222870823925721,0.08985654142691611,0.1375437895408519
training,0.25,phihyd_surface,940,0.11546665600907224,0.09192696605379226,0.1422901302025796
training,0.25,phihyd_surface,950,0.11852872413445478,0.09344132127163683,0.1467081509314043
training,0.25,phihyd_surface,960,0.1216098007350677,0.09624284300174697,0.15064256443864915
training,0.25,phihyd_surface,970,0.12499360141781331,0.09895468310494597,0.15516423155769987
training,0.25,phihyd_surface,980,0.12845412099355075,0.10087195155474722,0.15996861095499332
training,0.25,phihyd_surface,990,0.13204841806676862,0.10364692006577259,0.1645949689361358
training,0.25,phihyd_surface,1000,0.13598615485650503,0.10715193429041038,0.16942813547905206
training,0.25,sst,0,1.1318835574183149e-09,1.0135182918150389e-09,1.2538028943845416e-09
training,0.25,sst,10,0.01443646847553281,0.014016438766197665,0.015025413685554004
training,0.25,sst,20,0.024374395369198817,0.023795281132750267,0.02508685239071898
training,0.25,sst,30,0.03161145433078881,0.030542494572550694,0.03259674016412118
training,0.25,sst,40,0.037247985829954436,0.03629015441740496,0.038348891415306466
training,0.25,sst,50,0.041976374759028136,0.040792390755184774,0.043263186960189756
training,0.25,sst,60,0.04527558687890485,0.044040846100692796,0.047214692541937275
training,0.25,sst,70,0.04785057084765149,0.04667036058809618,0.049355212241709585
training,0.25,sst,80,0.05058137422090876,0.04826431280123374,0.05262484548484592
training,0.25,sst,90,0.05282187670079306,0.05093745252392852,0.0546130068321511
training,0.25,sst,100,0.05409363045171156,0.05251945338743069,0.05596311002447822
training,0.25,sst,110,0.05539082010873393,0.05340780592154802,0.05753305446341533
training,0.25,sst,120,0.056439963796548864,0.05367711995649172,0.05917477683061114
training,0.25,sst,130,0.057329751067252674,0.05545032477669324,0.05982628216254006
training,0.25,sst,140,0.0583595858836081,0.05591697798347629,0.06103301382684548
training,0.25,sst,150,0.05900452175244799,0.05687958776730984,0.06146895061717655
training,0.25,sst,160,0.05928947271065862,0.05728972110834376,0.061533783095392744
training,0.25,sst,170,0.05981735517443728,0.05782155230757421,0.06123660110377709
training,0.25,sst,180,0.060541512226339037,0.058723427657349045,0.062488786291949545
training,0.25,sst,190,0.060988126227143245,0.05812354253394687,0.06257482046169335
training,0.25,sst,200,0.06118034092522136,0.059701152590842986,0.06251169802089253
training,0.25,sst,210,0.061377404860604855,0.05820234709985938,0.06304793907742086
training,0.25,sst,220,0.06224081509723876,0.060706405634791724,0.06508794846830968
training,0.25,sst,230,0.06262526404631587,0.0602198472695216,0.06517403173424345
training,0.25,sst,240,0.06257335012197976,0.05999362135792873,0.0648045449943187
training,0.25,sst,250,0.06319045404805909,0.05883260497155728,0.06659346064705184
training,0.25,sst,260,0.06423515833803826,0.06016480111986563,0.06742773248663013
training,0.25,sst,270,0.06464712899735936,0.06241286508801095,0.06760080347267049
training,0.25,sst,280,0.065108297102582,0.06135940145619133,0.0685627379009197
training,0.25,sst,290,0.06574073226357569,0.0613468610751121,0.06985266932530888
training,0.25,sst,300,0.06648548993508753,0.06306990864684181,0.06974776463054959
training,0.25,sst,310,0.06732890470368989,0.06445374723356359,0.07070127275797745
training,0.25,sst,320,0.06803630702205468,0.06358708147181018,0.07231216589183458
training,0.25,sst,330,0.06854600226644471,0.06479766984886899,0.07190604000485747
training,0.25,sst,340,0.06924750438825662,0.06582788246047573,0.07204252063287082
training,0.25,sst,350,0.07009126731788107,0.06548547888262748,0.0744698161456567
training,0.25,sst,360,0.07091535788616049,0.06643637147745447,0.07544090283918409
training,0.25,sst,370,0.07152684013806279,0.06748845595893446,0.0758465149950824
training,0.25,sst,380,0.07180008872077084,0.06649724035841646,0.07616726882871393
training,0.25,sst,390,0.07295838393714542,0.06789265930065558,0.07882659203758009
training,0.25,sst,400,0.07399592393292885,0.06927491932969437,0.07995202911780928
training,0.25,sst,410,0.074230427411448,0.06950230284802592,0.0803101350341015
training,0.25,sst,420,0.0748668489394822,0.06888987552027837,0.0820606082311412
training,0.25,sst,430,0.07620242714842901,0.06937553789615472,0.08404747551667051
training,0.25,sst,440,0.07691421796431984,0.07149039959811745,0.08377524265454532
training,0.25,sst,450,0.07735108564883203,0.07085913981733877,0.08465902812693661
training,0.25,sst,460,0.07806706178288357,0.07042700381466481,0.0871540339402447
training,0.25,sst,470,0.07891583145747619,0.07180923695022251,0.08738967003069985
training,0.25,sst,480,0.07979744045963737,0.07294788748751235,0.08754426409698021
training,0.25,sst,490,0.08064414890303069,0.07280644151372502,0.0901397358374373
training,0.25,sst,500,0.08139111544330513,0.07343274986522362,0.09112783802674847
training,0.25,sst,510,0.0822657416612895,0.07477385382738333,0.09175727525478783
training,0.25,sst,520,0.08323397634747452,0.07452753018792979,0.0937807975535412
training,0.25,sst,530,0.08437692080250475,0.07575511285296571,0.09576116688513622
training,0.25,sst,540,0.08524165496420157,0.07692758384699289,0.09558914607455112
training,0.25,sst,550,0.08582651384801614,0.07750873636646596,0.09639950939884005
training,0.25,sst,560,0.08720955307417687,0.07801413697360235,0.09881759970616878
training,0.25,sst,570,0.08852504774676255,0.07986053836902327,0.10053675707698781
training,0.25,sst,580,0.08905690112913443,0.07988469583912226,0.10191511367187278
training,0.25,sst,590,0.08981952822180918,0.08038296226213971,0.10242455861241907
training,0.25,sst,600,0.09139468443850521,0.0811651609385577,0.10327907477587736
training,0.25,sst,610,0.09228518196846354,0.08294271296135461,0.10442940326437158
training,0.25,sst,620,0.09286871856019771,0.08316227714644965,0.10633735587705051
training,0.25,sst,630,0.09383384518629453,0.08272689756691656,0.10906680482154969
training,0.25,sst,640,0.09489105244217044,0.08462704775823075,0.11037628701897104
training,0.25,sst,650,0.09588136867062158,0.0849800234718787,0.11156337909985514
training,0.25,sst,660,0.09691350928553147,0.08570652800149027,0.11440037961987023
training,0.25,sst,670,0.09789636262946408,0.08656643327771023,0.11606590172774589
training,0.25,sst,680,0.09887313431599697,0.08843594233732535,0.11639713744455125
training,0.25,sst,690,0.09992392782151276,0.08971229440338209,0.11828502083061623
training,0.25,sst,700,0.10119833983156337,0.08967747122718617,0.12042778049613768
training,0.25,sst,710,0.10223047795924196,0.09061112541745944,0.12055267554164438
training,0.25,sst,720,0.10292626828097433,0.09082380427808921,0.1211529515125232
training,0.25,sst,730,0.10430053842782705,0.09145896988408286,0.12337860801685759
training,0.25,sst,740,0.10589227368276515,0.09330209580289053,0.12532892887755723
training,0.25,sst,750,0.10682553462861286,0.09442507321242657,0.12703779087912567
training,0.25,sst,760,0.10786061855712119,0.09478751774427312,0.127896256371254
training,0.25,sst,770,0.10973265755216102,0.09582681439421521,0.12904301996003067
training,0.25,sst,780,0.11109052061691334,0.0978436357251359,0.13048355024231398
training,0.25,sst,790,0.1121508554627207,0.09963690384353546,0.13238275877990102
training,0.25,sst,800,0.1136418530646782,0.10031628617741385,0.1353129507616863
training,0.25,sst,810,0.11527497656309045,0.10196047095341866,0.13722067792165804
training,0.25,sst,820,0.11683864456661457,0.10429151073173988,0.13843821343764304
training,0.25,sst,830,0.1186187363793797,0.10465662985430414,0.14105998313619797
training,0.25,sst,840,0.12051330150017055,0.10559074519757353,0.1424767762949888
training,0.25,sst,850,0.12234032084219826,0.10863441921227407,0.14425670433800436
training,0.25,sst,860,0.12434636397310336,0.11043075588427985,0.1466359023421591
training,0.25,sst,870,0.12669825160285883,0.11163571258469605,0.15008986861668705
training,0.25,sst,880,0.12893902682017674,0.11415247558963791,0.15269527459414045
training,0.25,sst,890,0.1309735056980666,0.11711808960179355,0.15450625821647435
training,0.25,sst,900,0.13360727212827914,0.11997602090508463,0.15778464299938486
training,0.25,sst,910,0.1366844710921266,0.12247208380383015,0.16115826140708694
training,0.25,sst,920,0.13935076669706387,0.12432140279282757,0.1643756104686014
training,0.25,sst,930,0.1420872351078986,0.12590975900108567,0.1669690517837081
training,0.25,sst,940,0.14563304700119079,0.12833167813420238,0.169772130298021
training,0.25,sst,950,0.14888154678585805,0.1301965451932304,0.17291981056579547
training,0.25,sst,960,0.15194514409745186,0.132379567963145,0.17641852722076315
training,0.25,sst,970,0.1554150486672024,0.13400085804545395,0.18092459703761166
training,0.25,sst,980,0.15912717627166123,0.13590297125185943,0.18499288280002438
training,0.25,sst,990,0.16283384952669527,0.13858084746318172,0.1882536906949402
training,0.25,sst,1000,0.16679958571286196,0.1419815765545632,0.1930158948776728
training,0.5,surface_speed,0,1.213457367124317e-10,1.0134465186999056e-10,1.3964699126898203e-10
training,0.5,surface_speed,10,0.0021029323340328665,0.001907219840175636,0.002312783795771629
training,0.5,surface_speed,20,0.0029978122825165755,0.002834236632810585,0.003157305667548613
training,0.5,surface_speed,30,0.003419983137111237,0.003166539876094743,0.0038064770303576534
training,0.5,surface_speed,40,0.0037459903784517975,0.0032659212343017835,0.004073325410346769
training,0.5,surface_speed,50,0.003914799041896094,0.003644629883221269,0.0042372570305076835
training,0.5,surface_speed,60,0.003992115626202156,0.003785890794454756,0.004328734443515819
training,0.5,surface_speed,70,0.004090277698179634,0.0037471375384982315,0.004421479280434934
training,0.5,surface_speed,80,0.004217170510844613,0.0037563447629243023,0.004738100400507327
training,0.5,surface_speed,90,0.004311912280960733,0.003870478982431125,0.004686294356563301
training,0.5,surface_speed,100,0.004480685677042462,0.003979056803292477,0.004789868821099929
training,0.5,surface_speed,110,0.004661792252581608,0.004137222852885466,0.005025999558676699
training,0.5,surface_speed,120,0.004765483148392759,0.0040349561952879465,0.0054295465335127595
training,0.5,surface_speed,130,0.004904431933029872,0.004308106266028191,0.005592590333294412
training,0.5,surface_speed,140,0.005124773394387484,0.004486139340617367,0.0061302947771848535
training,0.5,surface_speed,150,0.005260147080628044,0.004393523733152635,0.006759874900077442
training,0.5,surface_speed,160,0.005388324005934403,0.004641475188446282,0.007283644214325963
training,0.5,surface_speed,170,0.005534159746825354,0.004765309850145851,0.007318500154897498
training,0.5,surface_speed,180,0.005732508485113093,0.004950796170489409,0.007233731687357658
training,0.5,surface_speed,190,0.0058179373875856056,0.004981380160017987,0.007429876347246798
training,0.5,surface_speed,200,0.005856078191734891,0.005208604885715812,0.0074311503319647995
training,0.5,surface_speed,210,0.005923479919431259,0.005285787205227672,0.007273803610547727
training,0.5,surface_speed,220,0.005997257154226919,0.005310487658827029,0.007242652000799887
training,0.5,surface_speed,230,0.006020762339179845,0.005291379468687256,0.0071844039976074305
training,0.5,surface_speed,240,0.006056734924386901,0.0055936432485394995,0.006926939694604438
training,0.5,surface_speed,250,0.006158548681825929,0.00564271576489614,0.006882542667579394
training,0.5,surface_speed,260,0.0062313165205668195,0.005757380903371541,0.007023319099988111
training,0.5,surface_speed,270,0.0063470223363044555,0.0057728333342666445,0.0071660978546463005
training,0.5,surface_speed,280,0.006474578514657395,0.005885360498923209,0.007162402403651386
training,0.5,surface_speed,290,0.006521799438593029,0.0058529581264845825,0.007165416047475827
training,0.5,surface_speed,300,0.006573083998012473,0.006044086969342882,0.0071673225918637
training,0.5,surface_speed,310,0.006684032330180068,0.00608861046196036,0.007274517627354776
training,0.5,surface_speed,320,0.006766996872867717,0.006284755650366021,0.007346909662312375
training,0.5,surface_speed,330,0.0068065489554178125,0.006213355728227419,0.007331540606206019
training,0.5,surface_speed,340,0.006872277370573214,0.006456018413712759,0.007339005762831669
training,0.5,surface_speed,350,0.007032753087802074,0.006529743158152307,0.007382164533610179
training,0.5,surface_speed,360,0.007118892651911528,0.00661717222861712,0.00747846932621707
training,0.5,surface_speed,370,0.007188403664942553,0.0068594824601097065,0.007440147029364548
training,0.5,surface_speed,380,0.007290731698477988,0.007030472474906253,0.0076821113375236975
training,0.5,surface_speed,390,0.00745479928103782,0.007061884369321522,0.007868937299637058
training,0.5,surface_speed,400,0.007552159850344876,0.00724566226773734,0.007886223339951275
training,0.5,surface_speed,410,0.00763423985762438,0.007294393159827548,0.007963028743805294
training,0.5,surface_speed,420,0.007774590796628064,0.007493435872210937,0.00820401952022287
training,0.5,surface_speed,430,0.007879873665530657,0.007615403980400462,0.008267386523341155
training,0.5,surface_speed,440,0.007988482864492318,0.007639353361133634,0.008455094303960894
training,0.5,surface_speed,450,0.00814049386546525,0.007762352576071915,0.00865546617918449
training,0.5,surface_speed,460,0.008251519780813288,0.007789717099451672,0.008730354656013524
training,0.5,surface_speed,470,0.008344227609769005,0.007845955049771708,0.008644929764152005
training,0.5,surface_speed,480,0.008501847900857562,0.00795733783454384,0.008801456103997567
training,0.5,surface_speed,490,0.008666242251531859,0.00822600489104552,0.009027456503438953
training,0.5,surface_speed,500,0.00877679144210137,0.00825757100260029,0.009137458196999746
training,0.5,surface_speed,510,0.00890452055964142,0.00841482624371617,0.009268740019427697
training,0.5,surface_speed,520,0.009134561536570177,0.008758778155445283,0.009746131334329233
training,0.5,surface_speed,530,0.009327450789152569,0.008829392103552765,0.01028493779976441
training,0.5,surface_speed,540,0.009510408511057004,0.008886559195349416,0.010711980292413157
training,0.5,surface_speed,550,0.00968692228187491,0.009030671649624412,0.010810683310451177
training,0.5,surface_speed,560,0.009927586891442538,0.009122122135613425,0.010922347878511885
training,0.5,surface_speed,570,0.010066574025144569,0.009270430504713214,0.01106396740927176
training,0.5,surface_speed,580,0.010172683140983255,0.009476797315100286,0.011191523980499635
training,0.5,surface_speed,590,0.010307133054776624,0.009640953170867935,0.011518744724372788
training,0.5,surface_speed,600,0.010426616694753301,0.009689832126786925,0.011510517890081876
training,0.5,surface_speed,610,0.010517874244914138,0.009772761646919412,0.011366644147979572
training,0.5,surface_speed,620,0.010645467542132171,0.01001822244330685,0.0113110182897936
training,0.5,surface_speed,630,0.010768339652083393,0.010071032234232662,0.011284800095975673
training,0.5,surface_speed,640,0.01085814662408743,0.010315790999869375,0.011163479405613595
training,0.5,surface_speed,650,0.010993908466014607,0.010397028097333488,0.011375591792092691
training,0.5,surface_speed,660,0.01114500115757698,0.010572113461317928,0.01175564477161489
training,0.5,surface_speed,670,0.011228856572945936,0.010663660508177249,0.01182925225276506
training,0.5,surface_speed,680,0.011300663468770098,0.010682995088396064,0.011848117375463364
training,0.5,surface_speed,690,0.011447436630689579,0.010831543158705274,0.011999982564597849
training,0.5,surface_speed,700,0.011567744073912237,0.010921884429829876,0.012202990036761278
training,0.5,surface_speed,710,0.01166000164348063,0.010926700112376012,0.012297509234792127
training,0.5,surface_speed,720,0.01173750324956014,0.010965214119382557,0.01242093902217902
