phase,arm,field,lead_days,mean_rmse,p10,p90
training,0.02,surface_speed,350,0.00343965942937111,0.002261592350750309,0.005034351570063704
training,0.02,surface_speed,360,0.0035556435272694727,0.0023915761150137796,0.005073507060825932
training,0.02,surface_speed,370,0.003669483591777554,0.0024998031600019267,0.005381360333832255
training,0.02,surface_speed,380,0.0038006012216063546,0.0024778862617735615,0.005758408148779998
training,0.02,surface_speed,390,0.00395892798099954,0.0025874523642561748,0.006068813461924993
training,0.02,surface_speed,400,0.004075441580650265,0.0026698415236212146,0.006291676765717655
training,0.02,surface_speed,410,0.004245475908372811,0.0029662220183828644,0.006674208658940958
training,0.02,surface_speed,420,0.004386520176915028,0.0028479101451875303,0.0070288117876783785
training,0.02,surface_speed,430,0.004518843331834989,0.0031778748336748403,0.007026521761574507
training,0.02,surface_speed,440,0.004633734968201475,0.0033502199137500116,0.007177114074740017
training,0.02,surface_speed,450,0.004817707441622986,0.0032127658685953517,0.007459554219171928
training,0.02,surface_speed,460,0.004962100614183297,0.003478270312040754,0.007547941339615431
training,0.02,surface_speed,470,0.005093995846638722,0.003606632491911482,0.007697386259753769
training,0.02,surface_speed,480,0.005258245775764838,0.003430253227539151,0.00803060914652011
training,0.02,surface_speed,490,0.005460946227534789,0.003934532858043413,0.008228335362555274
training,0.02,surface_speed,500,0.005657922519792137,0.004161747925561232,0.008329896939218774
training,0.02,surface_speed,510,0.005842614874651761,0.0042485870033759175,0.00860415899531318
training,0.02,surface_speed,520,0.006097343598623432,0.004783648193121277,0.008846237697092177
training,0.02,surface_speed,530,0.006304440423653151,0.0047401463928598295,0.008832278091596809
training,0.02,surface_speed,540,0.00654681409645781,0.0046902562274525285,0.009070995385842905
training,0.02,surface_speed,550,0.006787218796542071,0.004923972173947844,0.009337728312374699
training,0.02,surface_speed,560,0.007034675875408033,0.005210547299119818,0.00931973586645042
training,0.02,surface_speed,570,0.007165158555807223,0.0050266292601070725,0.009245908617047811
training,0.02,surface_speed,580,0.007389262316097499,0.005130243136724321,0.00948506199519049
training,0.02,surface_speed,590,0.007574913675388191,0.005433401198680786,0.009646962500842852
training,0.02,surface_speed,600,0.007750307041048262,0.005767258396327467,0.009421676186825254
training,0.02,surface_speed,610,0.007854481103321145,0.005429579395619963,0.009426972834103056
training,0.02,surface_speed,620,0.0080590160408608,0.005824421079331046,0.009777218226218808
training,0.02,surface_speed,630,0.00825733769635027,0.006094913895701458,0.010156238909902979
training,0.02,surface_speed,640,0.008459797166723956,0.006312069696518764,0.010352176414349878
training,0.02,surface_speed,650,0.008671083890273622,0.006404629203393504,0.010842421392150194
training,0.02,surface_speed,660,0.008924678040904587,0.006569159105067183,0.011277751600745031
training,0.02,surface_speed,670,0.009157005609086135,0.00673332520116809,0.011581304430706584
training,0.02,surface_speed,680,0.009350317747518818,0.006732264830986981,0.011946338052323294
training,0.02,surface_speed,690,0.00954277605811307,0.006678714010204248,0.012512031770100535
training,0.02,surface_speed,700,0.009715670692613603,0.006834376867251104,0.012899948689746586
training,0.02,surface_speed,710,0.009951033954524607,0.006914080760422675,0.01316180451035551
training,0.02,surface_speed,720,0.010156124117580382,0.007026732625945369,0.0136943247146381
training,0.02,surface_speed,730,0.01045131529492813,0.00717862980142838,0.014260662138138104
training,0.02,surface_speed,740,0.010645245223461445,0.00735203256629501,0.014606443191941858
training,0.02,surface_speed,750,0.010898698959900935,0.0075105435120063745,0.01501729967470074
training,0.02,surface_speed,760,0.011172935566220555,0.007569951445771684,0.015661938627251876
training,0.02,surface_speed,770,0.011495693348791266,0.008009962232531385,0.01615182369585386
training,0.02,surface_speed,780,0.011725753946988143,0.008152349362638457,0.01650950547388196
training,0.02,surface_speed,790,0.011995272638361167,0.008172867514036827,0.016998341332032152
training,0.02,surface_speed,800,0.01230531149632175,0.008344413872677883,0.01761345540841959
training,0.02,surface_speed,810,0.012613065718982422,0.008745839196103404,0.017979170347872817
training,0.02,surface_speed,820,0.012863072970914208,0.008814194736437275,0.018379678409679284
training,0.02,surface_speed,830,0.01315867890045785,0.008974756594461026,0.018818028884541257
training,0.02,surface_speed,840,0.013453057719975283,0.009187419978517528,0.019145597240767732
training,0.02,surface_speed,850,0.013695446577147297,0.009392388316438934,0.019368587962828473
training,0.02,surface_speed,860,0.013956228970076931,0.009592984979058522,0.01970885893636595
training,0.02,surface_speed,870,0.014274630224837149,0.009872499109623269,0.019962027000308195
training,0.02,surface_speed,880,0.01457854051294366,0.009969556947153756,0.019994875230678315
training,0.02,surface_speed,890,0.0148654159512599,0.01018066819681384,0.02011978645948864
training,0.02,surface_speed,900,0.015250492471739022,0.01043588270388093,0.02033079550663901
training,0.02,surface_speed,910,0.015580741844380722,0.01079211005832039,0.020343862427567
training,0.02,surface_speed,920,0.015872455693131924,0.011116004286632808,0.020811301693084268
training,0.02,surface_speed,930,0.016198822716885396,0.011195181944359778,0.021436741848835195
training,0.02,surface_speed,940,0.01658694550115178,0.011603913720646862,0.02179558766096066
training,0.02,surface_speed,950,0.016917694125768587,0.01205588366814012,0.022177887078829187
training,0.02,surface_speed,960,0.017269779638468884,0.01250056060788338,0.022855501291378675
training,0.02,surface_speed,970,0.01766445119859021,0.013012450288885279,0.023644275663607633
training,0.02,surface_speed,980,0.01803015317785544,0.013497278104576595,0.02413139784490077
training,0.02,surface_speed,990,0.018355995534682173,0.013515532176066184,0.024650767544210864
training,0.02,surface_speed,1000,0.018740660838328357,0.01378024747500556,0.025375327007022705
training,0.02,phihyd_surface,0,1.4711145145663378e-09,1.1952336766238244e-09,1.8222471272909608e-09
training,0.02,phihyd_surface,10,0.0016641115995376977,0.0012015037122716597,0.0022506175998212954
training,0.02,phihyd_surface,20,0.0025901621951325967,0.0018117448231811206,0.0035196401228747625
training,0.02,phihyd_surface,30,0.0034004492553210038,0.0022706676578675145,0.004699323860681087
training,0.02,phihyd_surface,40,0.004142460595511882,0.002717295987865423,0.005795525231043384
training,0.02,phihyd_surface,50,0.0048216113503419915,0.0031547468100780233,0.006794454224761673
training,0.02,phihyd_surface,60,0.0054513729186702106,0.0035728898115055855,0.007685860747015797
training,0.02,phihyd_surface,70,0.006057467306077905,0.003932245895790179,0.008488681675802773
training,0.02,phihyd_surface,80,0.006631903063564025,0.004283214260517051,0.009222626908345353
training,0.02,phihyd_surface,90,0.007186537105570575,0.004740669138293905,0.009859513125453901
training,0.02,phihyd_surface,100,0.007702106112674941,0.005154769299486547,0.010562471769903126
training,0.02,phihyd_surface,110,0.008209213456192917,0.0056512379225556455,0.01130937898694567
training,0.02,phihyd_surface,120,0.008679160556159058,0.00607041643833843,0.012037359961457652
training,0.02,phihyd_surface,130,0.009160283237715384,0.0065596045602784574,0.01268070562989788
training,0.02,phihyd_surface,140,0.009615978606496468,0.006883891274356908,0.013348157908267025
training,0.02,phihyd_surface,150,0.010090468853402581,0.007298324758830103,0.01376651876520542
training,0.02,phihyd_surface,160,0.010565749550523428,0.007923990391169467,0.014018333582306452
training,0.02,phihyd_surface,170,0.01103564779491833,0.008550825278583217,0.014166784986434014
training,0.02,phihyd_surface,180,0.011468425644887488,0.008954839117854059,0.014459479892485609
training,0.02,phihyd_surface,190,0.011870722643197811,0.009226550329029356,0.014775367362070437
training,0.02,phihyd_surface,200,0.012251200452278756,0.010013089618901325,0.01479107196183577
training,0.02,phihyd_surface,210,0.012604499691448737,0.010509825506623703,0.01510200534559961
training,0.02,phihyd_surface,220,0.012971747766358866,0.010839200826420908,0.015256670437834585
training,0.02,phihyd_surface,230,0.013325012678949899,0.011459214062624743,0.01524053783742474
training,0.02,phihyd_surface,240,0.013739617357477307,0.012105366608640526,0.015478726665580284
training,0.02,phihyd_surface,250,0.01423563624029539,0.012339005705717858,0.016203254893398092
training,0.02,phihyd_surface,260,0.014721357256511197,0.012830502194972672,0.016660815832123938
training,0.02,phihyd_surface,270,0.015216674891950258,0.013247750169930312,0.017332289392872305
training,0.02,phihyd_surface,280,0.015783856999447662,0.013797500584021507,0.01802448150199023
training,0.02,phihyd_surface,290,0.016297563960566412,0.014139736585443591,0.01893697575788716
training,0.02,phihyd_surface,300,0.016753053115162227,0.01381459010128415,0.01962489652210776
training,0.02,phihyd_surface,310,0.017310703124481214,0.014595548121463648,0.020077007409932953
training,0.02,phihyd_surface,320,0.017953255149197163,0.014820276901588793,0.02095680526079453
training,0.02,phihyd_surface,330,0.01851092267427587,0.014940965211110512,0.021529382928531498
training,0.02,phihyd_surface,340,0.019054592848581013,0.015882452428308675,0.02207252423623986
training,0.02,phihyd_surface,350,0.019735413691174212,0.0159840245448569,0.02276497388025931
training,0.02,phihyd_surface,360,0.020409487274351216,0.016136137977041397,0.023844305711824092
training,0.02,phihyd_surface,370,0.021078704000182018,0.017455558095320695,0.024768408403170936
training,0.02,phihyd_surface,380,0.021841972833769346,0.01805935572516103,0.02539298047449166
training,0.02,phihyd_surface,390,0.022661402907344724,0.01807805155923766,0.026323430259071467
training,0.02,phihyd_surface,400,0.02336475766667891,0.01884141743814907,0.02732219176138679
training,0.02,phihyd_surface,410,0.024147806418149616,0.019784475554344694,0.02813944363811858
training,0.02,phihyd_surface,420,0.0250987488880142,0.020115077298826507,0.029068356355402936
training,0.02,phihyd_surface,430,0.025941569921495673,0.020656025263238266,0.030357651851264024
training,0.02,phihyd_surface,440,0.02678610574120263,0.021709278670002795,0.03138217800814278
training,0.02,phihyd_surface,450,0.027804663039435934,0.022815525651092555,0.03232930264849974
training,0.02,phihyd_surface,460,0.028823562784136596,0.024247904827501797,0.033651888858738016
training,0.02,phihyd_surface,470,0.029735293354074415,0.02401340213616258,0.03493804243066596
training,0.02,phihyd_surface,480,0.03085153759309393,0.02537038832059124,0.03590116217629237
training,0.02,phihyd_surface,490,0.03201579192492238,0.02690678141855878,0.03713589139893958
training,0.02,phihyd_surface,500,0.03308843488285051,0.027053933278598008,0.03863059542611179
training,0.02,phihyd_surface,510,0.03417276993130288,0.02815702208990693,0.03975006771473745
training,0.02,phihyd_surface,520,0.03539243077561942,0.029705000007015515,0.0408790874213306
training,0.02,phihyd_surface,530,0.03658319379222932,0.030118788503927355,0.04258692418976385
training,0.02,phihyd_surface,540,0.037813244824512725,0.030929849452026176,0.04404541137147318
training,0.02,phihyd_surface,550,0.03908569646134458,0.03221836964592358,0.04537116979320452
training,0.02,phihyd_surface,560,0.0404462078241999,0.03293284657119073,0.04754846471649109
training,0.02,phihyd_surface,570,0.04171145279220329,0.03331046999687432,0.04891066241905619
training,0.02,phihyd_surface,580,0.04300312362367114,0.03486610833909738,0.05059771300055911
training,0.02,phihyd_surface,590,0.044381305505191954,0.036633799035500215,0.05241163671561498
training,0.02,phihyd_surface,600,0.045658255188554306,0.03687406726651285,0.05395038535709837
training,0.02,phihyd_surface,610,0.04697325028498221,0.03794882482616554,0.05495733796689323
training,0.02,phihyd_surface,620,0.04837351292317495,0.03968587315632517,0.05665015866939117
training,0.02,phihyd_surface,630,0.04987223786468421,0.040349579329673396,0.0586027801638277
training,0.02,phihyd_surface,640,0.05133834093188666,0.04134416871130966,0.05956570597486926
training,0.02,phihyd_surface,650,0.052906559317755286,0.04331362153096906,0.06091244060555657
training,0.02,phihyd_surface,660,0.05448628483305527,0.04429973111891376,0.06335477016768631
training,0.02,phihyd_surface,670,0.05617756409366552,0.045035281245041386,0.06513950290074279
training,0.02,phihyd_surface,680,0.05777998445963707,0.04639729824625602,0.06657627215925938
training,0.02,phihyd_surface,690,0.05948033378620403,0.047806777427987564,0.06854061727443408
training,0.02,phihyd_surface,700,0.06133640625082519,0.04870772979774737,0.07091075647124163
training,0.02,phihyd_surface,710,0.06310924307892012,0.05011948776828171,0.07309196401901645
training,0.02,phihyd_surface,720,0.06481430625991627,0.051944730826568745,0.07486670286617465
training,0.02,phihyd_surface,730,0.06679399265908884,0.05325399326133143,0.077143050813386
training,0.02,phihyd_surface,740,0.068822949965294,0.054229515103636064,0.07948876901666566
training,0.02,phihyd_surface,750,0.07063901122914473,0.056272754096722194,0.08153095110680222
training,0.02,phihyd_surface,760,0.07258811477571583,0.058522837779673105,0.0837533607796184
training,0.02,phihyd_surface,770,0.07474150275158262,0.059768299192552776,0.08630625342779612
training,0.02,phihyd_surface,780,0.0767599400359325,0.06135991794075364,0.08873831123437405
training,0.02,phihyd_surface,790,0.07869384358325245,0.06338076041874385,0.09106983751681622
training,0.02,phihyd_surface,800,0.08089923386658304,0.06475839801720885,0.09348781578578147
training,0.02,phihyd_surface,810,0.08312217056818362,0.06654144750908643,0.0959714447233262
training,0.02,phihyd_surface,820,0.08529959777126073,0.06871409067252843,0.09839432516413098
training,0.02,phihyd_surface,830,0.08747556072500455,0.07035625336991193,0.10079115875146936
training,0.02,phihyd_surface,840,0.08986407470025395,0.07226709435383934,0.10327644898500019
training,0.02,phihyd_surface,850,0.09212421198036587,0.07448233299514392,0.10553343268643693
training,0.02,phihyd_surface,860,0.09451876871149864,0.07662038584139935,0.10835290719618083
training,0.02,phihyd_surface,870,0.09713757319773572,0.07881358861293729,0.1117331236996325
training,0.02,phihyd_surface,880,0.09959699601663648,0.08136977520497976,0.11448623859845718
training,0.02,phihyd_surface,890,0.10200298871388647,0.08370348211196324,0.11754873188778103
training,0.02,phihyd_surface,900,0.1047927762479719,0.08583194276915776,0.12126649760964354
training,0.02,phihyd_surface,910,0.107642910750402,0.08802333382006557,0.1243908523862103
training,0.02,phihyd_surface,920,0.11033559166788207,0.0908498806336685,0.12749106955523487
training,0.02,phihyd_surface,930,0.1131225492091827,0.09377351594576767,0.13114240545068098
training,0.02,phihyd_surface,940,0.1161909396207779,0.09615916753956537,0.135080702583357
training,0.02,phihyd_surface,950,0.11916473480671086,0.09846490726378151,0.1386003817993099
training,0.02,phihyd_surface,960,0.12205938334821795,0.1011699973709078,0.14218417179144655
training,0.02,phihyd_surface,970,0.1251241853841859,0.10306850220592771,0.14607989554309614
training,0.02,phihyd_surface,980,0.1283184111843743,0.1050508835301591,0.15027847133469383
training,0.02,phihyd_surface,990,0.13145497419243268,0.1063559212971738,0.1544797979967794
training,0.02,phihyd_surface,1000,0.13470351839428144,0.10776173304445456,0.1586712417846978
training,0.02,sst,0,1.1318835574183149e-09,1.0135182918150389e-09,1.2538028943845416e-09
training,0.02,sst,10,0.0027724441627660938,0.0022595426125754632,0.003197504435802724
training,0.02,sst,20,0.004067903230669452,0.0033741135788775173,0.004878108521891531
training,0.02,sst,30,0.005017734465816682,0.004198789390062397,0.0061291853157814866
training,0.02,sst,40,0.005802359083262633,0.004837408542179915,0.007131891088151158
training,0.02,sst,50,0.006595764577605695,0.005467585769958277,0.00808155960933807
training,0.02,sst,60,0.007293842324632741,0.006071595729867277,0.008940516894303124
training,0.02,sst,70,0.008019270101005145,0.006688181255207631,0.009748875088816732
training,0.02,sst,80,0.008713053663016725,0.007064820219043009,0.010398260867494354
training,0.02,sst,90,0.009471993198380383,0.007939365942618041,0.011136195767599385
training,0.02,sst,100,0.0100407963488947,0.008470903504744644,0.011733933550792356
training,0.02,sst,110,0.010689377207623196,0.008912041605124644,0.012499734361207344
training,0.02,sst,120,0.011306120579644498,0.009282159932369225,0.012893223627858793
training,0.02,sst,130,0.011957973076637273,0.010231001691846223,0.013394744523342786
training,0.02,sst,140,0.012649528296357862,0.010860109295522304,0.013942062930354982
training,0.02,sst,150,0.013394027082388849,0.010975356316711942,0.015254973797485832
training,0.02,sst,160,0.014249118622299559,0.011637857710299536,0.01655265161049714
training,0.02,sst,170,0.0150654547313275,0.012500407058400085,0.01778605476104242
training,0.02,sst,180,0.01594586131489743,0.012947474144048014,0.01871715009513262
training,0.02,sst,190,0.01684713147085911,0.013784188656736756,0.019431506243181122
training,0.02,sst,200,0.01750897034717225,0.014202342469090693,0.020012417516783693
training,0.02,sst,210,0.01819752792044779,0.015495843765332081,0.020560370377557893
training,0.02,sst,220,0.01898368139025962,0.014998145713167743,0.022151049517919394
training,0.02,sst,230,0.01965602703227644,0.01647722469798234,0.022577697757632832
training,0.02,sst,240,0.02024535165454624,0.01737904408541795,0.022587994803357336
training,0.02,sst,250,0.02111757738012375,0.018271174547978154,0.02340318761498012
training,0.02,sst,260,0.022327174634153714,0.019011987533772663,0.02482474230171205
training,0.02,sst,270,0.023170886343935992,0.019605585513062164,0.025832576676918163
training,0.02,sst,280,0.024154589180082717,0.020248804049268085,0.026885879169189053
training,0.02,sst,290,0.02516478789837162,0.020401181497334483,0.028080600480853358
training,0.02,sst,300,0.026215816722010232,0.02238090699987791,0.02888420986765205
training,0.02,sst,310,0.027204836952251656,0.024373714050013092,0.030169683503578886
training,0.02,sst,320,0.028371707305261486,0.024524564004084076,0.03272991511056439
training,0.02,sst,330,0.02943335227595447,0.0245890546765862,0.03382901620053115
training,0.02,sst,340,0.030508023382171352,0.026325873194734936,0.033936933420255305
training,0.02,sst,350,0.031779855934216776,0.02707281754180841,0.035762057219196855
training,0.02,sst,360,0.03332616718527905,0.02812223003275948,0.03824998408773556
training,0.02,sst,370,0.03464487864396289,0.029197143362454707,0.040126482676962213
training,0.02,sst,380,0.03635501603308042,0.03174968797226098,0.04136874348409995
training,0.02,sst,390,0.0382999623367649,0.03146578215202287,0.044835407625788845
training,0.02,sst,400,0.04021286467576021,0.033692432812090944,0.04735882917487116
training,0.02,sst,410,0.04189878651221983,0.03482950089444763,0.048966537642985274
training,0.02,sst,420,0.043913265498432545,0.03591460046343887,0.05220990815754756
training,0.02,sst,430,0.04629917071154066,0.036998828285303396,0.05581047906321273
training,0.02,sst,440,0.04822778301034168,0.038510122404792874,0.05735177288753717
training,0.02,sst,450,0.05037022934441708,0.03884105365025516,0.0598811405281113
training,0.02,sst,460,0.052833377542242634,0.03995328496869747,0.06411189353763955
training,0.02,sst,470,0.05563599115038711,0.04259535776651524,0.06815830804732839
training,0.02,sst,480,0.05827005746004347,0.04408521545484303,0.07275162176581107
training,0.02,sst,490,0.06110101270719768,0.043948174179543886,0.07949647604945546
training,0.02,sst,500,0.0639537649656209,0.04486259565517758,0.08498660084580399
training,0.02,sst,510,0.06696928360084406,0.04831975101190133,0.0902519919263615
training,0.02,sst,520,0.06987137649122424,0.04865792478546992,0.09722350631330769
training,0.02,sst,530,0.07325764048212949,0.05023687971593404,0.10469965655094045
training,0.02,sst,540,0.076576975508318,0.05154821526611187,0.11252976281534124
training,0.02,sst,550,0.07992314887393284,0.05384842344184688,0.120441826736172
training,0.02,sst,560,0.083094454521136,0.055241950930936624,0.12520775984890803
training,0.02,sst,570,0.08617527529834779,0.057630056925809074,0.12797037005672846
training,0.02,sst,580,0.08851500480625199,0.05770193786992992,0.12939031260181372
training,0.02,sst,590,0.09079546974158685,0.059088602596308624,0.13159543335038246
training,0.02,sst,600,0.09330756023580121,0.06178618048789725,0.13391454568486258
training,0.02,sst,610,0.09505366017563817,0.06351523619032462,0.13501536318595744
training,0.02,sst,620,0.09668984304728485,0.06350118508825432,0.13576166307918466
training,0.02,sst,630,0.09840284336754378,0.0647735251646335,0.13633576976763329
training,0.02,sst,640,0.10038021945790816,0.06736952152059754,0.13663775881036683
training,0.02,sst,650,0.10180728733821529,0.0683579612116794,0.1374275977888129
training,0.02,sst,660,0.10323706245155947,0.06771201389308612,0.13901725628925096
training,0.02,sst,670,0.10485380824973009,0.0695762040613423,0.13946067095286446
training,0.02,sst,680,0.10649144573364752,0.07303034330463014,0.1389381307586048
training,0.02,sst,690,0.10783213923938459,0.07357019106777665,0.13940900051286312
training,0.02,sst,700,0.1095033502340275,0.07423518865854321,0.1408384231468157
training,0.02,sst,710,0.11119677934533434,0.07626369180705801,0.1453100995942798
training,0.02,sst,720,0.11292175043925161,0.07809419177392261,0.15058639237069033
training,0.02,sst,730,0.11495236481155555,0.0799171858612931,0.156801522663988
training,0.02,sst,740,0.11684683055038998,0.0828230092228479,0.16230274659866958
training,0.02,sst,750,0.1185530949082162,0.08491135396005987,0.16765177296913814
training,0.02,sst,760,0.1204147512533456,0.08596110167994818,0.17436231620327702
training,0.02,sst,770,0.1229716799962491,0.08842742300466966,0.17774319393589397
training,0.02,sst,780,0.12502311847776013,0.09122561503334649,0.1778229940657491
training,0.02,sst,790,0.12714604362840906,0.09229666751953253,0.1788513323188657
training,0.02,sst,800,0.12967561732221639,0.09490943150338378,0.18002571200801845
training,0.02,sst,810,0.13281570135295337,0.09885342581175784,0.18019763752141793
training,0.02,sst,820,0.1356123281785027,0.10179391239637609,0.18089214356735747
training,0.02,sst,830,0.13868425335971624,0.10331050028250653,0.1826845324706932
training,0.02,sst,840,0.14208861114950436,0.10642406876120485,0.18315380563927472
training,0.02,sst,850,0.14563143621725144,0.10948816139680576,0.183287639714599
training,0.02,sst,860,0.1489749762698838,0.11255872850511524,0.18889474887974542
training,0.02,sst,870,0.1526334590337789,0.11573695996611189,0.19766033369369507
training,0.02,sst,880,0.15650106828571633,0.11926399730819416,0.20579323798917676
training,0.02,sst,890,0.16035965187948556,0.1219329535832143,0.2139024247251143
training,0.02,sst,900,0.16452971856982432,0.124523376610316,0.2229186851151911
training,0.02,sst,910,0.16892592937093406,0.12834852608248812,0.23143431336583337
training,0.02,sst,920,0.17321267124709414,0.13223758878755995,0.23910444303384173
training,0.02,sst,930,0.17758270634844955,0.1354641996244864,0.24769079429727028
training,0.02,sst,940,0.18237807179864526,0.14022951973497358,0.25619329738091656
training,0.02,sst,950,0.18686297986058897,0.14559389586799823,0.2630850545976127
training,0.02,sst,960,0.19106525084796294,0.14913795407577587,0.27039414039476933
training,0.02,sst,970,0.19561089784633284,0.15326427577704055,0.27857620267578403
training,0.02,sst,980,0.2005764714614368,0.15889600593421785,0.28656920289156496
training,0.02,sst,990,0.20515988513364558,0.16284742042599343,0.2942001883279909
training,0.02,sst,1000,0.2097370617627316,0.16634536455213147,0.30229780239548965
training,0.05,surface_speed,0,1.213457367124317e-10,1.0134465186999056e-10,1.3964699126898203e-10
training,0.05,surface_speed,10,0.0003610124098308367,0.00030343155317145087,0.0004316877143846942
training,0.05,surface_speed,20,0.0005173084198549912,0.00043819591444507863,0.0006306694313911928
training,0.05,surface_speed,30,0.0006196545745452269,0.0005422053974250259,0.0007716995183353473
training,0.05,surface_speed,40,0.0007743510297936994,0.000644871787940876,0.0009214847173403007
training,0.05,surface_speed,50,0.0008693895262482737,0.000740833866811472,0.0011073386828873318
training,0.05,surface_speed,60,0.0009629044221233496,0.0008318833532269784,0.001233129193096853
training,0.05,surface_speed,70,0.0010834139945207822,0.0009292806681807996,0.0012438716373647776
training,0.05,surface_speed,80,0.0012119045871933731,0.0009656582580802572,0.0014505553713837992
training,0.05,surface_speed,90,0.0013064001092592732,0.001035001676100472,0.0015496265552276262
training,0.05,surface_speed,100,0.0014861801714521367,0.0011624084991092712,0.0016798916507316747
training,0.05,surface_speed,110,0.0016734379122755137,0.0012211960968309904,0.0019173805717139234
training,0.05,surface_speed,120,0.0017602720412713585,0.0011492335174377115,0.002175311069677498
training,0.05,surface_speed,130,0.0018842829969455837,0.0013648772309097126,0.002590147655730308
training,0.05,surface_speed,140,0.002025356916191593,0.0015290473772870633,0.003214403574739578
training,0.05,surface_speed,150,0.0022126029287454956,0.0013596553201473778,0.0034442460523763123
training,0.05,surface_speed,160,0.0024099888075740468,0.0015884066438506613,0.003478045097387756
training,0.05,surface_speed,170,0.0025594757640294073,0.0017066046028710155,0.004368505186100605
training,0.05,surface_speed,180,0.0027998287059288877,0.001630540468483432,0.005242007025198635
training,0.05,surface_speed,190,0.0028797513000922825,0.0017461103133334043,0.005254836751795768
training,0.05,surface_speed,200,0.002951120038692309,0.002021639696022311,0.005034802412802841
training,0.05,surface_speed,210,0.003014473082230789,0.0019756325553845536,0.0046477817554048525
training,0.05,surface_speed,220,0.0030559928195641834,0.002049636216586953,0.004483169228145356
training,0.05,surface_speed,230,0.003031397541728597,0.002233042564621539,0.004186751028042637
training,0.05,surface_speed,240,0.0031459237397008107,0.0024464719400618257,0.00395025481644914
training,0.05,surface_speed,250,0.0032323854924818283,0.0022676229052167604,0.004132892449332604
training,0.05,surface_speed,260,0.003297926939675526,0.0026043364812821197,0.004470246936411995
training,0.05,surface_speed,270,0.0034206056117226102,0.002749555862795974,0.00458512952643136
training,0.05,surface_speed,280,0.003584806993541685,0.0027044094965266454,0.0046221625413191076
training,0.05,surface_speed,290,0.0036391890742345527,0.002802041353028533,0.0045950370861160585
training,0.05,surface_speed,300,0.003685542284906218,0.0030509354115651715,0.004293718101368304
training,0.05,surface_speed,310,0.0037206009134946824,0.0028090130475339073,0.004666648199295352
training,0.05,surface_speed,320,0.0038486702319155226,0.0028764322574745607,0.00491170748804861
training,0.05,surface_speed,330,0.00385154669356179,0.003176678529363822,0.0045451910254062965
training,0.05,surface_speed,340,0.003854021931486149,0.0032165808658055385,0.004802049902945102
training,0.05,surface_speed,350,0.004036826650479383,0.0030862746107311657,0.004962164987788244
training,0.05,surface_speed,360,0.004025111137676848,0.0032603858487946706,0.005016053747479203
training,0.05,surface_speed,370,0.004125408855160994,0.0033639532162320547,0.004885199890999674
training,0.05,surface_speed,380,0.004238648108709211,0.003336486894281737,0.0053587616611965394
training,0.05,surface_speed,390,0.004424837946698998,0.00375979537709988,0.005570720657984684
training,0.05,surface_speed,400,0.004376587206939486,0.0037597611928770224,0.005239527420380511
training,0.05,surface_speed,410,0.0045593348847725755,0.003966969186065304,0.005623345192127989
training,0.05,surface_speed,420,0.004738377548582636,0.003876086371236086,0.005823620990727587
training,0.05,surface_speed,430,0.004725187662740116,0.00406832991091801,0.005609839055602965
training,0.05,surface_speed,440,0.0048128612765313,0.004172566387030172,0.0058274210736034065
training,0.05,surface_speed,450,0.005021248478220457,0.004318356886195982,0.0063247374918864365
training,0.05,surface_speed,460,0.005095357271466305,0.0044132280247986,0.006379192094585381
training,0.05,surface_speed,470,0.005102167970906141,0.004417055746573098,0.00607509724711034
training,0.05,surface_speed,480,0.005253638818146061,0.004400319482434911,0.006387862622516374
training,0.05,surface_speed,490,0.005397928195735952,0.004575731391276942,0.0066691499144695375
training,0.05,surface_speed,500,0.005449569620765877,0.004808774696225255,0.006455697448530364
training,0.05,surface_speed,510,0.0055301440469939095,0.004756419575912536,0.006679342839129927
training,0.05,surface_speed,520,0.005821474566799066,0.00488495681565374,0.006964050828217297
training,0.05,surface_speed,530,0.0058785154369670875,0.00496184372568886,0.0068191620359087865
training,0.05,surface_speed,540,0.006137704383099239,0.005066921350339266,0.006980456873680028
training,0.05,surface_speed,550,0.006372018677463104,0.005374618247566292,0.007381277504410113
training,0.05,surface_speed,560,0.006609522185310987,0.0055992140466452405,0.007572745723803156
training,0.05,surface_speed,570,0.006655826857038867,0.0055853932404383915,0.007465782272367574
training,0.05,surface_speed,580,0.006804510205033048,0.005565495856251129,0.0077794008777853476
training,0.05,surface_speed,590,0.006983399877769572,0.005828696791870199,0.008187329592705529
training,0.05,surface_speed,600,0.0070029992958381086,0.005940547117117585,0.008070657330514618
training,0.05,surface_speed,610,0.007056193432811589,0.005841283765217814,0.008208573663001041
training,0.05,surface_speed,620,0.007203095040378017,0.006245945436872152,0.008294756375038386
training,0.05,surface_speed,630,0.00734177374728953,0.006406336518302068,0.00840070149994778
training,0.05,surface_speed,640,0.00745526124904438,0.006491231786027789,0.008555068193647505
training,0.05,surface_speed,650,0.007626939448107559,0.006721605395421971,0.009064335074999765
training,0.05,surface_speed,660,0.007803896860546493,0.006614348593618739,0.00919877545623433
training,0.05,surface_speed,670,0.007907591398903588,0.00657456703988543,0.009195667542425305
training,0.05,surface_speed,680,0.007994424766785921,0.006677380112319189,0.00934013845726158
training,0.05,surface_speed,690,0.008188531174174467,0.006711803902486293,0.009714773641253931
training,0.05,surface_speed,700,0.00831528423836981,0.006895389675298556,0.009800658115578988
training,0.05,surface_speed,710,0.008462491782288657,0.007388025820322785,0.009986853225586815
