field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
phihyd_surface,fine_tune_4320,30,0.011072093178518117,0.5911082398211555,0.2028102577477838
phihyd_surface,fine_tune_4320,40,0.01690520796648882,0.7241497907174531,0.31038195599241963
phihyd_surface,fine_tune_4320,50,0.02503369180140672,0.9372410351414596,0.46067984291260894
phihyd_surface,fine_tune_4320,60,0.036114940550868155,1.2396275616795802,0.6657701074812832
phihyd_surface,fine_tune_4320,70,0.05098364778138973,1.662169726396978,0.9424953608999621
phihyd_surface,fine_tune_4320,80,0.07081935322946972,2.2409584348912857,1.3117319923153252
phihyd_surface,fine_tune_4320,90,0.09733764498873994,3.054196839360822,1.8057831849685637
phihyd_surface,fine_tune_4800,10,0.003850796400069225,0.3947540949840351,0.07021588133372206
phihyd_surface,fine_tune_4800,20,0.0070356810862129485,0.47136904518839184,0.12865074767308035
phihyd_surface,fine_tune_4800,30,0.011120218223098803,0.5936775020134748,0.2036917760423073
phihyd_surface,fine_tune_4800,40,0.01685080519463453,0.7218193990457962,0.30938311357811654
phihyd_surface,fine_tune_4800,50,0.02478386569354269,0.9278877491060901,0.4560824446127784
phihyd_surface,fine_tune_4800,60,0.0355157769250649,1.219061565081706,0.6547246723936068
phihyd_surface,fine_tune_4800,70,0.04984792676512842,1.6251429310810208,0.9215001627200939
phihyd_surface,fine_tune_4800,80,0.06890414783524143,2.180355005362093,1.276258127151322
phihyd_surface,fine_tune_4800,90,0.09431580411339248,2.9593794965783333,1.7497227631144663
phihyd_surface,fine_tune_5280,10,0.004083386387382807,0.4185974355311154,0.07445695493302448
phihyd_surface,fine_tune_5280,20,0.007625361087007655,0.5108757959258539,0.13943332466321165
phihyd_surface,fine_tune_5280,30,0.011943790747749585,0.6376457470022282,0.21877735681780916
phihyd_surface,fine_tune_5280,40,0.017796962925543388,0.7623489165874638,0.3267547003565213
phihyd_surface,fine_tune_5280,50,0.025793497443751052,0.9656875396517176,0.4746620851937747
phihyd_surface,fine_tune_5280,60,0.036592081378869434,1.2560051857922354,0.6745660820972371
phihyd_surface,fine_tune_5280,70,0.050993410339234053,1.6624880054689386,0.9426758337746816
phihyd_surface,fine_tune_5280,80,0.07007599381936921,2.217436085925137,1.2979633220923992
phihyd_surface,fine_tune_5280,90,0.09545459463088601,2.995111719189895,1.7708493145933866
phihyd_surface,fine_tune_5760,10,0.00367732348041264,0.3769709825343501,0.06705275540449815
phihyd_surface,fine_tune_5760,20,0.00659868170041591,0.4420914271856776,0.12066000775372349
phihyd_surface,fine_tune_5760,30,0.01043947636736212,0.5573345889229481,0.19122245980772884
phihyd_surface,fine_tune_5760,40,0.015957507444545625,0.6835541863339759,0.29298204335728034
phihyd_surface,fine_tune_5760,50,0.02371383416638882,0.8878266400974963,0.4363913035796734
phihyd_surface,fine_tune_5760,60,0.034331086319353846,1.1783976430455116,0.6328851904543971
phihyd_surface,fine_tune_5760,70,0.048600397403869365,1.5844709582561758,0.8984380499302291
