field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
sst,persistence,10,0.02126200570448957,1.0,0.5426209865933002
sst,persistence,20,0.03522640228685406,1.0,0.9001781530154109
sst,persistence,30,0.04509611564377944,1.0,1.1534317700018888
sst,persistence,40,0.05337705723941326,1.0,1.3664374754651962
sst,persistence,50,0.057734857665167914,1.0,1.4794538785394342
sst,persistence,60,0.05915493487070004,1.0,1.517044118144268
sst,persistence,70,0.05897258225552462,1.0,1.5145661638308283
sst,persistence,80,0.058395823215444884,1.0,1.5010251011271203
sst,persistence,90,0.05845660299614624,1.0,1.502461953733359
sst,climatology,10,0.03918389857712167,1.8429069732046874,1.0
sst,climatology,20,0.039132700753570705,1.110891212645193,1.0
sst,climatology,30,0.03909734135700597,0.8669780267959522,1.0
sst,climatology,40,0.03906293423432443,0.7318300456151903,1.0
sst,climatology,50,0.039024439019461475,0.675925092701932,1.0
sst,climatology,60,0.03899354947110017,0.6591766106467986,1.0
sst,climatology,70,0.038936946872207855,0.6602550775798901,1.0
sst,climatology,80,0.03890396181356024,0.6662113773108123,1.0
sst,climatology,90,0.03890721016322021,0.6655742579804915,1.0
sst,step_11520,10,0.07153483204267642,3.3644442126911627,1.8256180380285976
sst,step_11520,20,0.14466658311861533,4.106765770190577,3.6968208258770656
sst,step_11520,30,0.21632857273022335,4.797055569908353,5.533076296796811
sst,step_11520,40,0.285856202741464,5.355413309117194,7.31783744218281
sst,step_11520,50,0.3544706767355954,6.139630217698649,9.083299738372178
sst,step_11520,60,0.4247168073499644,7.179735862752684,10.891976060418422
sst,step_11520,70,0.5002214042124925,8.482270660034244,12.84696013414285
sst,step_11520,80,0.5855254576162056,10.026837971886698,15.05053548073648
sst,step_11520,90,0.68600145942635,11.735226206551461,17.631730893798224
sst,step_13440,10,0.016885981293119214,0.7941857192500734,0.4309418385177845
sst,step_13440,20,0.030840589899431777,0.8754964429319824,0.7881027709700741
sst,step_13440,30,0.04565537925809622,1.0124015917187743,1.1677361598889153
sst,step_13440,40,0.06245291547642814,1.1700329449843354,1.5987768635555042
sst,step_13440,50,0.0820153126148162,1.4205510489081359,2.101639758970403
sst,step_13440,60,0.10533708649928923,1.7806982076733486,2.7013977421408937
sst,step_13440,70,0.13405382382097067,2.2731550611116806,3.44284374070055
sst,step_13440,80,0.17050897956446365,2.9198831384804658,4.382817883217014
sst,step_13440,90,0.217877240313424,3.7271621877820644,5.599919382536141
sst,step_14400,10,0.016205611523171817,0.7621863971069262,0.4135783347661531
sst,step_14400,20,0.030081875518792205,0.8539582121906979,0.7687145262021648
sst,step_14400,30,0.044874410772765126,0.9950837257743973,1.1477611831200372
sst,step_14400,40,0.06163822452503222,1.1547700025605565,1.5779210070417848
sst,step_14400,50,0.08115968668350466,1.4057311296095774,2.0797143718845095
sst,step_14400,60,0.10433290665624319,1.7637227880360695,2.6756452816271286
sst,step_14400,70,0.13267618086602953,2.2497943246092174,3.4074623596317517
sst,step_14400,80,0.16844366824737303,2.8845156891772703,4.329730454050077
sst,step_14400,90,0.214481933746073,3.6690796719784204,5.512652612364049
sst,step_14880,10,0.018670228061576685,0.8781028620284106,0.47647704132425667
sst,step_14880,20,0.03451685421513739,0.9798574925154516,0.8820463078308711
sst,step_14880,30,0.05139454327247761,1.1396667437712449,1.314527829480356
sst,step_14880,40,0.0700389397641023,1.3121543859181886,1.7929769265146343
sst,step_14880,50,0.09102857762740718,1.5766658360071741,2.3326043862414334
sst,step_14880,60,0.11529230508539412,1.9489887925225224,2.9567019840253916
sst,step_14880,70,0.1443514180128221,2.4477717015571097,3.707312195961011
sst,step_14880,80,0.18045953970264506,3.0902816291648065,4.6385902949283855
sst,step_14880,90,0.22661564993085684,3.8766476037924495,5.824515532729748
sst,step_15120,10,0.015906060269723337,0.7480978272132012,0.4059335810707314
sst,step_15120,20,0.028679972283404184,0.8141612660259404,0.7328901847079198
sst,step_15120,30,0.04252520088382341,0.9429903280303774,1.08767500315474
sst,step_15120,40,0.05909087643441227,1.107046350820179,1.5127096208376833
sst,step_15120,50,0.07910216417577531,1.3700936899251859,2.0269904235222214
sst,step_15120,60,0.10319648113239695,1.744511786851972,2.6465013452771307
sst,step_15120,70,0.13257925224800904,2.248150702873264,3.4049729857643394
sst,step_15120,80,0.1690806603818028,2.8954238688955294,4.34610390561479
sst,step_15120,90,0.21525634662420662,3.6823273264509986,5.532556709185304
sst,step_15360,10,0.015319362777733693,0.7205041232069155,0.39096065817907716
sst,step_15360,20,0.028656286787655617,0.8134888869519807,0.7322849237549964
sst,step_15360,30,0.04396237061117534,0.9748593639070888,1.1244337616142688
sst,step_15360,40,0.06230158400894315,1.1671978042832245,1.5949028210532896
sst,step_15360,50,0.0843549934250337,1.461075628076347,2.1615940047969913
sst,step_15360,60,0.1109975562741359,1.876387092923907,2.846562002682035
sst,step_15360,70,0.14365801529751884,2.4360136491065862,3.6895038475669
sst,step_15360,80,0.1844079057927485,3.15789547331829,4.740080372186461
sst,step_15360,90,0.23603127375245095,4.037717925005176,6.066517562227481
phihyd_surface,persistence,10,0.009754924518832316,1.0,0.17787245838846022
phihyd_surface,persistence,20,0.014926056681131875,1.0,0.272929987631374
phihyd_surface,persistence,30,0.018731075685678257,1.0,0.343101726697543
phihyd_surface,persistence,40,0.02334490485696329,1.0,0.4286156814115875
phihyd_surface,persistence,50,0.026709982664841744,1.0,0.49152760670906565
phihyd_surface,persistence,60,0.029133702466195382,1.0,0.5370726886543459
phihyd_surface,persistence,70,0.030672949321430037,1.0,0.5670271488718385
phihyd_surface,persistence,80,0.03160226094639963,1.0,0.585344186617616
phihyd_surface,persistence,90,0.0318701282557514,1.0,0.5912464978342639
phihyd_surface,climatology,10,0.05484224262267903,5.622005840927179,1.0
phihyd_surface,climatology,20,0.05468822539680534,3.6639433016449066,1.0
phihyd_surface,climatology,30,0.05459335884424271,2.9145874887465584,1.0
phihyd_surface,climatology,40,0.054465820709312406,2.3330924260788497,1.0
phihyd_surface,climatology,50,0.05434075787456499,2.0344737230433902,1.0
phihyd_surface,climatology,60,0.05424536209277533,1.8619453588405963,1.0
phihyd_surface,climatology,70,0.05409432226033122,1.763583987097633,1.0
phihyd_surface,climatology,80,0.05398919416798486,1.7083965688263743,1.0
phihyd_surface,climatology,90,0.05390328462408097,1.691341942257587,1.0
phihyd_surface,step_11520,10,0.013919333051200267,1.4269032040512846,0.25380678078697266
phihyd_surface,step_11520,20,0.02978882955180274,1.9957601788728965,0.5447028009349684
phihyd_surface,step_11520,30,0.04821938240417728,2.5742986261619625,0.8832463036712822
phihyd_surface,step_11520,40,0.06920728642079566,2.9645563708584826,1.2706553489785715
phihyd_surface,step_11520,50,0.09307046854109675,3.4844825512973876,1.712719369058704
phihyd_surface,step_11520,60,0.12048277930804976,4.135512108282467,2.2210706069578667
phihyd_surface,step_11520,70,0.1524962584177653,4.971685533716247,2.819080673270488
phihyd_surface,step_11520,80,0.19090224783177728,6.040778163168933,3.5359343804575754
phihyd_surface,step_11520,90,0.23862688464147072,7.487478014727075,4.42694515381843
phihyd_surface,step_13440,10,0.005629707029072085,0.5771143608752365,0.10265275014016331
phihyd_surface,step_13440,20,0.011973783139277388,0.8022067311598464,0.21894627321326188
phihyd_surface,step_13440,30,0.02033658769775044,1.0857138179896286,0.37251028565162353
phihyd_surface,step_13440,40,0.03093043988984492,1.3249332168779016,0.5678871535769684
phihyd_surface,step_13440,50,0.04393550578366827,1.6449095581593327,0.8085184583749234
phihyd_surface,step_13440,60,0.059824008418730014,2.0534296486395927,1.1028409823574148
phihyd_surface,step_13440,70,0.07956218614622398,2.5938877058241308,1.4708047503271708
phihyd_surface,step_13440,80,0.10478338247372045,3.3156925908384465,1.940821382658386
phihyd_surface,step_13440,90,0.13799822200779563,4.330017780298451,2.5601078481615525
phihyd_surface,step_14400,10,0.005484278731186081,0.5622061678282018,0.1000009931927575
phihyd_surface,step_14400,20,0.010840151117493708,0.7262568640246967,0.19821727691546095
phihyd_surface,step_14400,30,0.017453973386781636,0.9318190625927003,0.3197087293452414
phihyd_surface,step_14400,40,0.02591329186602875,1.1100191679855729,0.4757716220660597
phihyd_surface,step_14400,50,0.036705044239621475,1.3742069659946352,0.6754606611182694
phihyd_surface,step_14400,60,0.050477486248645516,1.7326148747216699,0.93054012916928
phihyd_surface,step_14400,70,0.06816121945502582,2.2221932015974786,1.2600438753442007
phihyd_surface,step_14400,80,0.09106798812195106,2.8816921762784893,1.6867817630060797
phihyd_surface,step_14400,90,0.12110415610174338,3.799926850934103,2.2466934426411713
phihyd_surface,step_14880,10,0.005421374409235324,0.5557576994849237,0.09885398827569847
phihyd_surface,step_14880,20,0.010804749288837666,0.723885050128211,0.1975699377780292
phihyd_surface,step_14880,30,0.01785136389511603,0.9530346358466292,0.3269878291615426
phihyd_surface,step_14880,40,0.026738094362533753,1.1453503248936285,0.49091510995926574
phihyd_surface,step_14880,50,0.03775136976123408,1.413380541460481,0.6947155549132336
phihyd_surface,step_14880,60,0.051398690307029975,1.7642347506867435,0.947522300968759
phihyd_surface,step_14880,70,0.06863977713855328,2.2377951470939004,1.2688906020158905
phihyd_surface,step_14880,80,0.09088851590123441,2.876013081956059,1.6834575381591923
phihyd_surface,step_14880,90,0.12019921214216285,3.7715321123777175,2.2299051529127887
phihyd_surface,step_15120,10,0.00535879319154278,0.5493423533106168,0.09771287488026148
phihyd_surface,step_15120,20,0.010421088755268742,0.6981809715651226,0.1905545239337296
phihyd_surface,step_15120,30,0.01666742511680005,0.8898274395177384,0.30530133096138956
phihyd_surface,step_15120,40,0.024717931335584985,1.0588148243496545,0.45382463742731755
phihyd_surface,step_15120,50,0.03507520567832722,1.3131871375003394,0.6454677308566705
phihyd_surface,step_15120,60,0.048339491323740394,1.659229251065154,0.891126714963499
phihyd_surface,step_15120,70,0.06530193453309713,2.128974747383458,1.2071864810289847
phihyd_surface,step_15120,80,0.08720733557862265,2.7595283681295584,1.6152738880910333
phihyd_surface,step_15120,90,0.11597405437518049,3.638957880699818,2.1515211027301624
phihyd_surface,step_15360,10,0.008124962445624448,0.8329087969813449,0.1481515353324467
phihyd_surface,step_15360,20,0.016525621227575123,1.1071659166660721,0.30217877994154996
phihyd_surface,step_15360,30,0.025327446936043323,1.3521619025547282,0.4639290835411622
phihyd_surface,step_15360,40,0.03510005398205033,1.5035423873908282,0.6444418449027249
phihyd_surface,step_15360,50,0.0464923869818449,1.7406371080518395,0.85557119186971
phihyd_surface,step_15360,60,0.06037847467318729,2.072461429962294,1.1130624323222797
phihyd_surface,step_15360,70,0.07795272814454855,2.5414161294912034,1.4410519420023
phihyd_surface,step_15360,80,0.10083510736348453,3.190756115029562,1.867690542847163
phihyd_surface,step_15360,90,0.13128194919338934,4.119278973083446,2.4355092664379105
