metric,model_or_method,field,lead_days,mean,p10,p90
rmse,model,surface_speed,0,0.0,0.0,0.0
rmse,model,surface_speed,10,0.0004168160589567075,0.0003199392114765942,0.0004942041705362499
rmse,model,surface_speed,20,0.0006405542565820118,0.0005057795555330813,0.0009207476628944277
rmse,model,surface_speed,30,0.0007979456141280632,0.000614956533536315,0.001293864334002137
rmse,model,surface_speed,40,0.0009319515200331807,0.0006683329585939646,0.0015637270640581845
rmse,model,surface_speed,50,0.0010690019000321627,0.000779451965354383,0.0018537280149757863
rmse,model,surface_speed,60,0.0011806085472926497,0.0008273131446912884,0.002139094891026616
rmse,model,surface_speed,70,0.001268496853299439,0.0009453253936953842,0.002285081474110484
rmse,model,surface_speed,80,0.0013476112663435439,0.001020003273151815,0.00236468194052577
rmse,model,surface_speed,90,0.0014415448453898231,0.0010662018321454525,0.0024892925284802914
rmse,model,surface_speed,100,0.0015486319549381732,0.0011518596671521663,0.0026604726910591124
rmse,model,surface_speed,110,0.001655661198310554,0.0012165862834081053,0.0027637692634016275
rmse,model,surface_speed,120,0.001771544199436903,0.0012888630852103233,0.002912400895729661
rmse,model,surface_speed,130,0.001918308079863588,0.001394394668750465,0.003097746893763542
rmse,model,surface_speed,140,0.00207269963187476,0.0014873864594846964,0.0033629674464464186
rmse,model,surface_speed,150,0.0021942706080153584,0.001567742764018476,0.003646185016259551
rmse,model,surface_speed,160,0.0023185116161281863,0.0016373805701732635,0.0038286260329186915
rmse,model,surface_speed,170,0.002425809142490228,0.001702566258609295,0.003935840632766485
rmse,model,surface_speed,180,0.0025463104636097946,0.0017807815689593553,0.004025688767433167
rmse,model,surface_speed,190,0.002686123619787395,0.0018642965937033296,0.004154836852103471
rmse,model,surface_speed,200,0.0028040939709171654,0.0019836480263620616,0.004248202033340931
rmse,model,surface_speed,210,0.0029173755552619695,0.002044523274526,0.004355928674340248
rmse,model,surface_speed,220,0.0030430669741084177,0.002104063797742128,0.004434321634471416
rmse,model,surface_speed,230,0.003174104355275631,0.0021658526733517648,0.004531829431653023
rmse,model,surface_speed,240,0.003298511045674483,0.0022436247672885656,0.004576996061950922
rmse,model,surface_speed,250,0.003416132399191459,0.002347157569602132,0.004613282904028892
rmse,model,surface_speed,260,0.003515621367841959,0.0024503769353032114,0.004639750253409147
rmse,model,surface_speed,270,0.003597784601151943,0.002563674794510007,0.0046994097530841826
rmse,model,surface_speed,280,0.0037030450223634642,0.0026451451238244774,0.004796355497092009
rmse,model,surface_speed,290,0.0038335748482495545,0.0027247898746281863,0.004890475235879421
rmse,model,surface_speed,300,0.0039763819736739,0.002838479308411479,0.005086415912955999
rmse,model,surface_speed,310,0.00411123875528574,0.0029546734876930714,0.005159019120037555
rmse,model,surface_speed,320,0.004234893961499135,0.003071293793618679,0.005205908883363008
rmse,model,surface_speed,330,0.004360834741964937,0.0031583096832036974,0.005394295230507851
rmse,model,surface_speed,340,0.0044579103123396635,0.003255086811259389,0.005426508001983165
rmse,model,surface_speed,350,0.0045654648449271916,0.0033853517845273016,0.005423342995345593
rmse,model,surface_speed,360,0.004686665240054329,0.0035471397917717696,0.005554444715380668
rmse,model,surface_speed,370,0.004842787375673651,0.0037053799722343685,0.0057143265381455425
rmse,model,surface_speed,380,0.004981463216245175,0.003857181267812848,0.005882189515978098
rmse,model,surface_speed,390,0.005141800145308176,0.004054764565080404,0.006085603311657905
rmse,model,surface_speed,400,0.0053256656664113205,0.00430408725515008,0.006217015907168388
rmse,model,surface_speed,410,0.005508820371081431,0.004585365764796734,0.006331504974514246
rmse,model,surface_speed,420,0.005717865874369939,0.004852656368166208,0.006500637345016003
rmse,model,surface_speed,430,0.005936348500351111,0.00518399067223072,0.006656910665333271
rmse,model,surface_speed,440,0.006105000432580709,0.005467616114765405,0.0067716315388679504
rmse,model,surface_speed,450,0.006274552612255017,0.0056881939992308615,0.0070085309445858
rmse,model,surface_speed,460,0.006509109493345022,0.005937702208757401,0.007288017589598894
rmse,model,surface_speed,470,0.006729047062496344,0.006212519202381373,0.007309478707611561
rmse,model,surface_speed,480,0.006919498834758997,0.006370363384485244,0.007629774417728186
rmse,model,surface_speed,490,0.007124410569667816,0.006417903862893581,0.008022442646324634
rmse,model,surface_speed,500,0.00734355766326189,0.006620885711163283,0.008220047317445278
rmse,model,surface_speed,510,0.00759556774670879,0.006724407710134983,0.008326330222189426
rmse,model,surface_speed,520,0.007816616414735715,0.0068878642283380035,0.008667122945189476
rmse,model,surface_speed,530,0.008023863937705756,0.006996421050280333,0.009139000624418258
rmse,model,surface_speed,540,0.008291000841806333,0.007203318271785974,0.009508340246975422
rmse,model,surface_speed,550,0.008506159856915474,0.007369713019579649,0.009810853190720082
rmse,model,surface_speed,560,0.00866946776707967,0.00765971327200532,0.010237573087215424
rmse,model,surface_speed,570,0.008830207772552967,0.007825930509716273,0.010622759908437729
rmse,model,surface_speed,580,0.009037012079109749,0.008055724017322064,0.010805721953511238
rmse,model,surface_speed,590,0.009135917760431767,0.008194268122315407,0.010930363275110721
rmse,model,surface_speed,600,0.009360873823364575,0.008457636833190918,0.011270946450531482
rmse,model,surface_speed,610,0.009574209277828535,0.008500752784311772,0.011411473341286182
rmse,model,surface_speed,620,0.009733020327985287,0.00855335984379053,0.01175191644579172
